player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20260001,Marion,Fotheringham,L,L,P,[],True,2008-06-24,78,185,Hispanic,light,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,45,55,0,51,48,50,52,52,48,48,56,0,65,0,0,0,0,0,0,0,0,0,0,0,78,68,73,70,76,60,58,85,0,76,0,0,0,62
D20260002,Eduardo,Cruz,R,R,CF,[],False,2008-11-16,70,240,Anglo,medium,black,clean_shaven,,,speed,,52,49,70,52,51,48,56,52,49,48,0,0,0,0,0,0,0,0,0,0,0,74,70,94,81,51,0,0,52,68,78,0,0,0,0,0,0,0,0,0,0,0,74
D20260003,Xavier,Harris,R,R,2B,[],False,2008-04-28,75,249,Anglo,dark,blonde,clean_shaven,,,gap,,52,50,48,52,52,51,56,49,51,49,0,0,0,0,0,0,0,0,0,0,0,65,74,66,72,52,0,0,49,65,74,0,0,0,0,0,0,0,0,0,0,0,67
D20260004,Raphael,Bigler,R,R,3B,[],False,2008-07-17,76,244,Anglo,medium,brown,clean_shaven,,,balanced,,48,50,50,49,50,51,52,50,52,49,0,0,0,0,0,0,0,0,0,0,0,63,72,71,68,50,0,0,50,76,64,0,0,0,0,0,0,0,0,0,0,0,71
D20260005,Marco,Florin,S,R,1B,[],False,2008-11-13,78,187,Anglo,medium,brown,goatee,,,balanced,,50,52,48,51,51,50,52,52,51,52,0,0,0,0,0,0,0,0,0,0,0,64,74,64,71,51,0,0,52,69,70,0,0,0,0,0,0,0,0,0,0,0,70
D20260006,Leroy,Gaines,R,R,3B,[],False,2008-01-25,77,177,Anglo,dark,black,clean_shaven,,,balanced,,51,52,50,50,50,52,53,52,49,49,0,0,0,0,0,0,0,0,0,0,0,70,67,77,75,50,0,0,52,62,62,0,0,0,0,0,0,0,0,0,0,0,68
D20260007,Fredrick,Wohlers,S,R,1B,[],False,2008-08-26,71,169,Anglo,medium,blonde,clean_shaven,,,power,,52,60,50,51,51,50,49,48,48,48,0,0,0,0,0,0,0,0,0,0,0,74,75,77,66,51,0,0,48,62,75,0,0,0,0,0,0,0,0,0,0,0,66
D20260008,Ricardo,Gomez,R,R,C,[],False,2008-12-16,70,197,Anglo,light,black,mustache,,,power,,50,56,49,49,50,51,52,48,52,50,0,0,0,0,0,0,0,0,0,0,0,65,83,78,71,50,0,0,48,79,78,0,0,0,0,0,0,0,0,0,0,0,73
D20260009,Preston,Zaragosa,L,L,P,[],True,2008-05-28,77,212,Hispanic,dark,brown,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,48,60,53,0,49,49,48,52,52,52,49,0,0,53,60,0,0,0,0,0,0,0,0,0,0,67,65,75,63,76,62,70,0,0,76,72,0,0,60
D20260010,Cameron,Kleimola,R,R,P,[],True,2008-08-07,70,219,Anglo,light,brown,mustache,RP,SP,,balanced_sp,0,0,0,0,48,54,47,0,50,51,48,52,52,49,51,61,0,59,0,0,0,0,0,0,0,0,0,0,0,74,74,68,82,78,70,76,81,0,87,0,0,0,55
