player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20260001,Raul,Perez,R,R,P,[],True,2008-08-27,75,229,Hispanic,medium,black,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,52,66,47,0,52,51,52,50,52,48,50,55,57,56,58,0,0,0,0,0,0,0,0,0,0,82,67,76,76,77,63,76,76,75,72,74,0,0,57
D20260002,Arnoldo,Pulfrey,R,R,P,[],True,2008-04-18,69,237,Anglo,light,blonde,clean_shaven,RP,RP,,power_rp,0,0,0,0,49,58,46,0,50,49,50,52,52,52,49,0,60,0,0,0,0,0,0,0,0,0,0,0,0,79,60,79,78,75,65,70,0,82,0,0,0,0,65
D20260003,Scotty,Desrosiers,S,L,P,[],True,2008-01-07,74,179,Anglo,light,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,40,56,0,52,49,49,50,52,52,51,0,0,65,0,0,0,0,0,0,0,0,0,0,0,63,72,67,68,70,70,67,0,0,89,0,0,0,65
D20260004,Alejandro,Diaz,L,L,P,[],True,2008-04-02,74,229,Anglo,medium,blonde,goatee,RP,CL,,closer,0,0,0,0,55,48,53,0,52,52,52,50,52,48,52,0,0,65,0,0,0,0,0,0,0,0,0,0,0,77,75,69,75,82,58,62,0,0,86,0,0,0,62
D20260005,Hector,Vargas,L,L,1B,[],False,2008-09-24,70,228,Anglo,dark,black,clean_shaven,,,gap,,48,51,51,51,50,49,47,49,51,49,0,0,0,0,0,0,0,0,0,0,0,65,63,81,66,50,0,0,49,79,78,0,0,0,0,0,0,0,0,0,0,0,70
D20260006,Todd,Maker,R,R,SS,[],False,2008-02-27,71,185,Anglo,medium,blonde,mustache,,,spray,,60,51,48,50,50,50,56,50,48,52,0,0,0,0,0,0,0,0,0,0,0,74,69,77,61,50,0,0,50,78,65,0,0,0,0,0,0,0,0,0,0,0,67
D20260007,Omar,Surina,L,R,2B,[],False,2008-02-01,68,193,African,medium,black,clean_shaven,,,elite_speed,,52,51,85,52,48,50,45,52,48,48,0,0,0,0,0,0,0,0,0,0,0,79,80,99,81,48,0,0,52,59,62,0,0,0,0,0,0,0,0,0,0,0,76
D20260008,Roberto,Flores,R,R,SS,[],False,2008-02-10,73,212,Hispanic,medium,brown,clean_shaven,,,balanced,,50,52,52,51,48,48,53,52,51,48,0,0,0,0,0,0,0,0,0,0,0,75,64,74,74,48,0,0,52,63,74,0,0,0,0,0,0,0,0,0,0,0,75
D20260009,Bryant,Mcgeorge,L,L,P,[],True,2008-12-25,71,174,Anglo,light,blonde,clean_shaven,RP,RP,,power_rp,0,0,0,0,51,49,56,0,50,51,52,52,52,51,53,0,59,60,0,0,0,0,0,0,0,0,0,0,0,65,65,75,77,82,66,70,0,70,76,0,0,0,61
D20260010,Percy,Harris,R,R,P,[],True,2008-07-07,71,236,Hispanic,medium,brown,goatee,RP,CL,,closer,0,0,0,0,50,39,48,0,52,48,49,52,52,51,46,56,55,65,0,0,0,0,0,0,0,0,0,0,0,73,75,67,64,67,61,61,68,82,92,0,0,0,55
D20260011,Xavier,White,R,R,P,[],True,2008-05-14,71,182,Anglo,light,blonde,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,49,43,49,0,48,51,51,50,52,51,53,0,0,0,59,0,0,0,0,0,0,0,0,0,0,68,64,77,65,72,81,69,0,0,0,82,0,0,60
D20260012,Miguel,Gomez,R,R,C,[],False,2008-07-08,72,187,Anglo,medium,black,clean_shaven,,,spray,,63,52,50,49,52,49,54,51,49,48,0,0,0,0,0,0,0,0,0,0,0,74,70,67,73,52,0,0,51,74,72,0,0,0,0,0,0,0,0,0,0,0,69
D20260013,Thanh,Gavan,L,L,P,[],True,2008-12-25,71,245,Anglo,dark,blonde,clean_shaven,RP,RP,,finesse_rp,0,0,0,0,50,49,54,0,51,51,50,50,52,48,53,58,58,0,0,56,0,0,0,0,0,0,0,0,0,77,70,79,62,75,76,69,80,71,0,0,67,0,64
D20260014,Miguel,Martinez,R,R,C,[],False,2008-09-20,70,243,Anglo,light,blonde,clean_shaven,,,balanced,,52,49,48,52,49,51,55,50,48,48,0,0,0,0,0,0,0,0,0,0,0,79,72,73,64,49,0,0,50,78,62,0,0,0,0,0,0,0,0,0,0,0,58
D20260015,Sang,Burlile,R,R,CF,[],False,2008-05-14,73,195,Hispanic,medium,blonde,clean_shaven,,,speed,,50,50,70,51,48,48,56,52,49,50,0,0,0,0,0,0,0,0,0,0,0,65,65,80,78,48,0,0,52,68,60,0,0,0,0,0,0,0,0,0,0,0,67
D20260016,Roberto,Mendoza,L,R,RF,[],False,2008-09-24,70,219,Anglo,light,brown,clean_shaven,,,average,,52,48,48,50,51,51,44,51,48,52,0,0,0,0,0,0,0,0,0,0,0,75,62,76,69,51,0,0,51,66,75,0,0,0,0,0,0,0,0,0,0,0,65
D20260017,Jake,Tarrant,R,R,2B,[],False,2008-05-16,76,197,Hispanic,dark,brown,mustache,,,speed,,50,51,70,50,51,48,52,48,49,52,0,0,0,0,0,0,0,0,0,0,0,77,70,90,61,51,0,0,48,64,65,0,0,0,0,0,0,0,0,0,0,0,77
D20260018,Bo,Ota,R,R,P,[],True,2008-11-09,71,246,Anglo,medium,red,clean_shaven,RP,CL,,closer,0,0,0,0,55,56,47,0,51,48,52,50,52,49,49,56,57,65,0,0,0,0,0,0,0,0,0,0,0,68,72,63,68,63,69,76,69,69,85,0,0,0,58
D20260019,Irvin,Mckinley,R,R,C,[],False,2008-07-24,76,202,Anglo,medium,brown,clean_shaven,,,average,,49,49,52,49,52,48,55,51,48,50,0,0,0,0,0,0,0,0,0,0,0,64,60,74,61,52,0,0,51,71,61,0,0,0,0,0,0,0,0,0,0,0,60
D20260020,Tyrone,Wright,S,L,1B,[],False,2008-12-18,74,199,Anglo,medium,brown,clean_shaven,,,power,,49,55,51,48,48,52,48,49,50,50,0,0,0,0,0,0,0,0,0,0,0,72,85,72,59,48,0,0,49,70,73,0,0,0,0,0,0,0,0,0,0,0,72
D20260021,Juan,Sanchez,R,R,P,[],True,2008-10-12,71,202,Anglo,light,blonde,clean_shaven,RP,SP,,finesse_sp,0,0,0,0,52,43,46,0,51,51,48,51,52,48,51,62,60,0,0,57,0,0,0,0,0,0,0,0,0,61,62,62,69,61,75,64,84,76,0,0,70,0,51
D20260022,Tyrone,Mitchell,L,L,P,[],True,2008-01-15,70,161,Anglo,light,brown,clean_shaven,RP,SP,,power_sp,0,0,0,0,52,58,53,0,48,48,50,50,52,48,48,54,58,62,55,0,0,0,0,0,0,0,0,0,0,65,78,71,71,72,68,58,84,76,89,66,0,0,63
D20260023,Don,Leaks,R,R,P,['LF'],True,2008-04-17,74,169,Anglo,light,blonde,beard,RP,RP,,finesse_rp,0,0,0,0,49,44,47,0,50,48,52,50,52,52,48,62,59,0,0,0,0,0,0,0,0,0,0,0,0,62,74,62,70,72,82,71,76,83,0,0,0,0,62
D20260024,Dorsey,Macho,L,R,SS,[],False,2008-06-15,75,172,Hispanic,medium,brown,clean_shaven,,,average,,51,50,50,50,48,51,44,52,50,51,0,0,0,0,0,0,0,0,0,0,0,81,69,80,71,48,0,0,52,60,81,0,0,0,0,0,0,0,0,0,0,0,74
D20260025,Dalton,Delligatti,L,L,P,[],True,2008-10-18,77,223,Hispanic,medium,brown,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,50,46,54,0,52,48,50,51,52,49,46,0,54,55,61,0,0,0,0,0,0,0,0,0,0,71,59,76,66,79,62,74,0,65,81,91,0,0,58
D20260026,Antonio,Torres,S,R,C,[],False,2008-02-05,73,206,Anglo,dark,blonde,clean_shaven,,,average,,52,49,50,51,51,48,49,51,49,51,0,0,0,0,0,0,0,0,0,0,0,73,59,65,64,51,0,0,51,71,71,0,0,0,0,0,0,0,0,0,0,0,72
D20260027,Malik,Green,L,R,P,[],True,2008-07-23,74,204,Anglo,light,black,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,52,54,49,0,50,49,52,51,52,51,50,55,0,0,59,0,0,0,0,0,0,0,0,0,0,72,74,71,62,77,70,60,79,0,0,81,0,0,61
D20260028,Eduardo,Ramos,R,R,P,[],True,2008-09-20,72,203,Anglo,light,blonde,beard,RP,SP,,groundball_sp,0,0,0,0,52,47,49,0,48,50,51,50,52,51,52,54,0,54,58,0,0,0,0,0,0,0,0,0,0,58,73,72,75,63,76,70,80,0,71,72,0,0,59
D20260029,Tyrone,Taylor,L,L,P,[],True,2008-10-14,76,240,Hispanic,medium,black,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,49,52,54,0,48,49,48,52,52,50,50,58,58,61,55,0,0,0,0,0,0,0,0,0,0,62,67,76,70,65,75,61,85,83,77,67,0,0,59
D20260030,Tod,Violett,R,R,SS,[],False,2008-05-28,74,205,Anglo,light,black,beard,,,power,,51,59,48,49,50,48,56,50,49,48,0,0,0,0,0,0,0,0,0,0,0,68,84,76,69,50,0,0,50,77,76,0,0,0,0,0,0,0,0,0,0,0,69
D20260031,Hector,Morales,R,R,SS,[],False,2008-12-28,76,178,Hispanic,medium,black,mustache,,,gap,,61,58,48,50,50,50,54,51,50,52,0,0,0,0,0,0,0,0,0,0,0,77,73,67,71,50,0,0,51,70,76,0,0,0,0,0,0,0,0,0,0,0,75
D20260032,Justin,Houghland,S,L,P,[],True,2008-09-26,70,220,Anglo,medium,red,clean_shaven,RP,CL,,closer,0,0,0,0,51,57,53,0,51,49,50,50,52,48,48,54,0,65,0,0,0,0,0,0,0,0,0,0,0,77,74,70,70,67,62,77,79,0,92,0,0,0,59
D20260033,Jorge,Morales,R,R,P,[],True,2008-02-09,78,209,Anglo,medium,blonde,mustache,RP,SP,,balanced_sp,0,0,0,0,52,58,50,0,48,48,52,50,52,51,46,58,60,61,0,0,0,0,0,0,0,0,0,0,0,58,65,78,64,72,81,66,82,80,88,0,0,0,66
D20260034,Dana,Retter,R,R,P,[],True,2008-09-28,78,163,Anglo,light,black,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,50,65,48,0,52,50,50,50,52,52,50,56,53,0,60,0,0,0,0,0,0,0,0,0,0,66,79,60,80,75,65,69,67,79,0,88,0,0,53
D20260035,Fernando,Cruz,L,L,P,[],True,2008-01-26,73,176,Anglo,light,red,clean_shaven,RP,CL,,closer,0,0,0,0,55,51,56,0,51,50,52,50,52,50,48,0,56,65,0,0,0,0,0,0,0,0,0,0,0,72,72,76,82,69,71,58,0,67,86,0,0,0,62
D20260036,Gregg,Daigh,R,R,3B,[],False,2008-02-05,71,202,Anglo,dark,brown,beard,,,power,,48,60,49,51,52,49,54,48,51,52,0,0,0,0,0,0,0,0,0,0,0,70,71,72,77,52,0,0,48,68,69,0,0,0,0,0,0,0,0,0,0,0,68
D20260037,Juan,Hernandez,R,R,P,[],True,2008-09-02,68,234,Hispanic,medium,black,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,49,46,46,0,49,51,52,50,52,49,51,58,62,62,0,0,0,0,0,0,0,0,0,0,0,73,69,71,65,69,60,71,81,84,82,0,0,0,63
D20260038,Roberto,Reyes,R,R,C,[],False,2008-07-07,68,181,Anglo,dark,black,clean_shaven,,,spray,,58,48,51,51,52,48,53,48,51,51,0,0,0,0,0,0,0,0,0,0,0,80,63,80,69,52,0,0,48,64,61,0,0,0,0,0,0,0,0,0,0,0,59
D20260039,Dexter,Batchelor,R,R,P,[],True,2008-09-14,76,243,Anglo,medium,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,51,50,0,52,51,48,50,52,50,52,56,0,65,0,0,0,0,0,0,0,0,0,0,0,64,77,68,67,59,73,66,82,0,92,0,0,0,64
D20260040,Trinidad,Vilello,R,R,2B,[],False,2008-02-22,77,192,Hispanic,light,brown,mustache,,,speed,,51,48,70,49,48,51,54,50,48,48,0,0,0,0,0,0,0,0,0,0,0,61,62,86,61,48,0,0,50,66,67,0,0,0,0,0,0,0,0,0,0,0,69
D20260041,Jimmy,Schiedler,R,R,P,[],True,2008-03-13,69,176,Anglo,light,black,clean_shaven,RP,RP,,power_rp,0,0,0,0,49,58,48,0,50,51,48,50,52,50,51,0,59,62,0,55,0,0,0,0,0,0,0,0,0,69,80,73,79,58,71,68,0,69,78,0,80,0,54
D20260042,Nolan,Conti,L,R,3B,[],False,2008-04-15,71,189,Hispanic,light,black,mustache,,,spray,,56,49,48,50,51,51,45,50,48,50,0,0,0,0,0,0,0,0,0,0,0,82,70,65,67,51,0,0,50,62,61,0,0,0,0,0,0,0,0,0,0,0,67
D20260043,Waylon,Vinci,R,R,P,[],True,2008-01-26,78,242,Anglo,light,brown,clean_shaven,RP,RP,,power_rp,0,0,0,0,49,52,50,0,51,50,48,52,52,52,48,0,60,62,57,0,0,0,0,0,0,0,0,0,0,77,64,74,67,59,64,73,0,85,80,70,0,0,64
D20260044,Yong,Tanaka,R,R,2B,[],False,2008-09-24,75,222,Anglo,light,blonde,goatee,,,power,,51,61,51,52,49,52,54,48,52,51,0,0,0,0,0,0,0,0,0,0,0,73,83,77,66,49,0,0,48,70,64,0,0,0,0,0,0,0,0,0,0,0,65
D20260045,Jose,Castillo,R,R,LF,[],False,2008-05-28,73,223,Anglo,medium,blonde,clean_shaven,,,spray,,61,51,49,52,51,48,56,52,49,52,0,0,0,0,0,0,0,0,0,0,0,87,63,65,72,51,0,0,52,76,80,0,0,0,0,0,0,0,0,0,0,0,61
D20260046,Santos,Demulling,L,R,1B,[],False,2008-05-13,71,180,Anglo,light,brown,clean_shaven,,,power,,48,55,49,49,52,48,44,48,48,50,0,0,0,0,0,0,0,0,0,0,0,63,73,75,67,52,0,0,48,59,77,0,0,0,0,0,0,0,0,0,0,0,68
D20260047,Xavier,Wright,R,R,RF,[],False,2008-08-17,72,207,Anglo,medium,brown,clean_shaven,,,average,,52,48,48,51,51,48,55,49,52,50,0,0,0,0,0,0,0,0,0,0,0,72,72,72,76,51,0,0,49,63,64,0,0,0,0,0,0,0,0,0,0,0,66
D20260048,Jake,Tarrant,R,R,P,[],True,2008-08-28,74,184,Anglo,medium,blonde,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,50,53,47,0,48,48,49,50,52,51,50,56,55,56,61,0,0,0,0,0,0,0,0,0,0,63,77,60,78,78,70,71,77,75,82,91,0,0,56
D20260049,Irving,Hege,R,R,P,[],True,2008-01-12,69,165,Hispanic,dark,black,clean_shaven,RP,CL,,closer,0,0,0,0,51,55,48,0,52,49,51,50,52,50,50,0,0,65,0,0,0,0,0,0,0,0,0,0,0,73,63,79,67,78,64,73,0,0,85,0,0,0,68
D20260050,Leroy,Mitchell,R,R,C,[],False,2008-03-18,72,193,Anglo,light,blonde,clean_shaven,,,average,,51,49,48,50,49,52,52,49,52,48,0,0,0,0,0,0,0,0,0,0,0,78,63,74,79,49,0,0,49,80,65,0,0,0,0,0,0,0,0,0,0,0,59
D20260051,Dong,Walp,R,R,P,[],True,2008-06-19,77,160,Anglo,light,brown,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,52,51,47,0,51,51,50,52,52,50,49,0,55,56,62,0,0,0,0,0,0,0,0,0,0,72,76,67,75,80,63,59,0,72,78,72,0,0,67
D20260052,Joey,Caudy,R,R,P,[],True,2008-07-23,73,207,Anglo,light,blonde,clean_shaven,RP,SP,,power_sp,0,0,0,0,49,43,47,0,52,51,50,50,52,50,52,0,60,60,0,0,0,0,0,0,0,0,0,0,0,81,75,68,66,66,70,79,0,79,82,0,0,0,54
D20260053,Jules,Broadway,R,R,3B,[],False,2008-07-16,68,206,Hispanic,medium,blonde,goatee,,,gap,,63,64,49,51,52,48,54,51,49,49,0,0,0,0,0,0,0,0,0,0,0,92,93,66,72,52,0,0,51,68,63,0,0,0,0,0,0,0,0,0,0,0,79
D20260054,Pedro,Torres,R,R,C,[],False,2008-08-25,78,186,Anglo,light,brown,clean_shaven,,,balanced,,48,52,51,49,49,51,56,48,49,52,0,0,0,0,0,0,0,0,0,0,0,72,68,66,77,49,0,0,48,75,78,0,0,0,0,0,0,0,0,0,0,0,63
