player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P1916,Yong,Kim,1990-12-04,70,176,Asian,medium,black,clean_shaven,R,P,,1,RP,CL,,,,,55,,,,51,52,48,51,52,48,50,0,56,65,0,0,0,,,,,0,,,,49,42,51,45,45,47,41,0,49,58,0,0,0,False,,,0,,,,,,0,50,closer,
P4411,Sung,Nguyen,1996-11-01,78,244,Asian,dark,black,clean_shaven,R,P,,1,RP,SP,,,,,52,,,,50,48,48,51,52,51,46,61,58,0,57,0,0,,,,,0,,,,45,47,53,54,52,48,49,66,62,0,62,0,0,False,,,0,,,,,,0,50,finesse_sp,
P6042,Jermaine,White,1994-11-13,76,220,African,dark,brown,mustache,L,P,,1,RP,SP,,,,,52,,,,50,49,49,50,52,51,50,0,58,60,56,0,0,,,,,0,,,,45,46,47,56,54,56,52,0,61,57,53,0,0,False,,,0,,,,,,0,50,power_sp,
P8925,Jorge,Perez,1988-05-12,75,250,Hispanic,medium,black,mustache,R,P,,1,RP,SP,,,,,49,,,,50,51,49,50,52,51,49,53,54,54,59,0,0,,,,,0,,,,45,49,49,48,40,48,41,48,52,51,52,0,0,False,,,0,,,,,,0,50,groundball_sp,
P6361,Yong,Pham,2003-06-28,74,216,Asian,medium,black,goatee,S,P,,1,RP,RP,,,,,52,,,,50,49,51,50,52,49,49,61,59,54,0,0,0,,,,,0,,,,55,55,63,67,64,61,54,76,71,65,0,0,0,False,,,0,,,,,,0,50,finesse_rp,
P2135,Bennie,Ostlund,1988-09-01,68,169,Anglo,light,black,mustache,L,P,,1,RP,RP,,,,,51,,,,49,51,48,50,52,48,53,62,0,0,0,0,0,,,,,0,,,,45,41,50,52,48,40,45,60,0,0,0,0,0,False,,,0,,,,,,0,50,finesse_rp,
P4838,Val,Coffie,2004-03-13,68,191,Anglo,medium,brown,beard,L,P,,1,RP,RP,,,,,49,,,,52,48,52,50,52,50,50,58,0,0,0,0,0,,,,,0,,,,62,68,66,81,78,68,80,68,0,0,0,0,0,False,,,0,,,,,,0,50,finesse_rp,
P1548,Laurence,Knaphus,1992-08-15,74,193,Anglo,light,red,beard,S,P,,1,RP,SP,,,,,52,,,,50,52,50,51,52,48,51,62,59,60,0,0,0,,,,,0,,,,42,45,42,52,44,45,46,57,59,50,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P1765,Rufus,Carter,2001-06-25,69,165,African,dark,black,clean_shaven,L,P,,1,RP,RP,,,,,51,,,,48,49,49,51,52,49,51,56,59,58,0,0,0,,,,,0,,,,62,55,60,63,58,59,62,64,73,63,0,0,0,False,,,0,,,,,,0,50,power_rp,
P9380,Deshawn,Wright,1989-12-20,77,218,African,dark,black,beard,R,P,,1,RP,SP,,,,,48,,,,48,51,48,52,52,52,53,60,62,62,0,0,0,,,,,0,,,,45,43,47,50,44,48,49,57,56,62,0,0,0,False,,,0,,,,,,0,50,workhorse_sp,
