player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P6673,Leroy,Baker,1990-07-13,69,215,African,dark,black,beard,R,P,,1,RP,CL,,,,,55,,,,48,48,50,52,52,48,50,0,53,65,0,0,0,,,,,0,,,,47,45,47,46,46,48,50,0,43,63,0,0,0,False,,,0,,,,,,0,50,closer,
P2164,Sung,Patel,1992-12-01,73,174,Asian,medium,black,beard,R,P,,1,RP,RP,,,,,52,,,,48,51,50,50,52,50,52,0,59,0,0,0,0,,,,,0,,,,46,51,49,46,42,45,47,0,55,0,0,0,0,False,,,0,,,,,,0,50,power_rp,
P1736,Alejandro,Ortiz,2003-03-14,76,250,Hispanic,medium,brown,mustache,R,P,,1,RP,SP,,,,,52,,,,48,50,48,51,52,49,51,55,55,57,60,0,0,,,,,0,,,,59,57,57,57,53,61,64,60,60,68,70,0,0,False,,,0,,,,,,0,50,groundball_sp,
P7080,Alejandro,Castillo,1998-12-03,77,162,Hispanic,dark,brown,mustache,S,P,,1,RP,CL,,,,,48,,,,51,50,50,52,52,51,50,0,0,65,0,0,0,,,,,0,,,,59,65,58,67,56,60,57,0,0,78,0,0,0,False,,,0,,,,,,0,50,closer,
P8575,Rufus,Green,1987-01-10,68,192,African,dark,brown,beard,S,P,,1,RP,SP,,,,,50,,,,50,48,48,51,52,49,48,54,59,58,0,54,0,,,,,0,,,,40,46,48,46,42,39,39,46,53,56,0,48,0,False,,,0,,,,,,0,50,power_sp,
P3755,Eduardo,Rivera,1992-09-29,73,232,Hispanic,light,blonde,beard,R,P,,1,RP,CL,,,,,50,,,,51,48,49,52,52,49,50,56,0,65,0,0,0,,,,,0,,,,44,44,50,51,40,43,42,56,0,57,0,0,0,False,,,0,,,,,,0,50,closer,
P8356,Jose,Ramirez,1992-05-19,68,194,Hispanic,medium,brown,clean_shaven,L,P,,1,RP,SP,,,,,49,,,,52,50,48,50,52,52,48,59,62,0,56,57,0,,,,,0,,,,46,42,41,45,46,48,48,59,55,0,46,51,0,False,,,0,,,,,,0,50,finesse_sp,
P9206,Houston,Unck,1995-01-02,70,187,Anglo,light,red,beard,R,P,,1,RP,RP,,,,,52,,,,49,48,50,50,52,52,48,55,59,58,0,0,0,,,,,0,,,,54,48,49,56,51,50,53,55,61,62,0,0,0,False,,,0,,,,,,0,50,power_rp,
P6710,Rufus,Walker,1992-04-22,69,182,African,dark,black,goatee,R,P,,1,RP,SP,,,,,48,,,,50,49,52,52,52,51,50,60,62,59,56,0,0,,,,,0,,,,48,39,43,50,51,50,41,59,57,54,48,0,0,False,,,0,,,,,,0,50,balanced_sp,
P4084,Francisco,Lopez,2003-05-11,72,199,Hispanic,light,blonde,goatee,L,P,,1,RP,RP,,,,,50,,,,49,48,48,50,52,51,49,61,59,0,0,0,0,,,,,0,,,,56,59,55,61,56,66,60,72,71,0,0,0,0,False,,,0,,,,,,0,50,finesse_rp,
