player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P2201,Francisco,Ramos,1989-02-25,69,191,Hispanic,light,blonde,mustache,R,P,,1,RP,CL,,,,,55,,,,49,50,49,50,52,50,48,53,0,65,0,0,0,,,,,0,,,,42,40,44,52,48,46,41,44,0,65,0,0,0,False,,,0,,,,,,0,50,closer,
P1317,Clint,Blandino,2000-05-27,71,169,Anglo,light,blonde,clean_shaven,L,P,,1,RP,SP,,,,,50,,,,48,48,50,50,52,49,46,62,58,62,0,0,0,,,,,0,,,,60,60,58,67,56,57,59,68,63,69,0,0,0,False,,,0,,,,,,0,50,workhorse_sp,
P1946,Riley,Plowden,1995-08-17,78,185,Anglo,dark,blonde,clean_shaven,R,P,,1,RP,SP,,,,,50,,,,48,49,51,50,52,49,49,60,58,0,0,55,0,,,,,0,,,,44,46,45,49,49,51,52,61,63,0,0,55,0,False,,,0,,,,,,0,50,finesse_sp,
P7426,Jackie,Wilczynski,1990-07-08,73,215,Anglo,light,brown,beard,R,P,,1,RP,SP,,,,,49,,,,48,50,52,52,52,48,49,62,58,58,0,55,0,,,,,0,,,,40,42,49,51,47,39,43,57,55,58,0,45,0,False,,,0,,,,,,0,50,balanced_sp,
P4782,Jeff,Nail,1994-11-17,70,238,Anglo,medium,black,beard,R,P,,1,RP,SP,,,,,49,,,,50,48,52,50,52,51,49,0,56,56,60,0,0,,,,,0,,,,49,53,54,51,57,50,44,0,51,57,61,0,0,False,,,0,,,,,,0,50,groundball_sp,
P9424,Leroy,Green,1998-02-16,70,238,African,dark,black,clean_shaven,S,P,,1,RP,SP,,,,,49,,,,51,49,51,50,52,52,47,0,57,0,58,0,0,,,,,0,,,,62,59,61,61,56,62,54,0,68,0,64,0,0,False,,,0,,,,,,0,50,groundball_sp,
P6412,Malik,Wright,1994-04-27,71,227,African,medium,black,clean_shaven,L,P,,1,RP,SP,,,,,49,,,,50,52,50,50,52,51,53,59,62,59,57,0,0,,,,,0,,,,54,49,54,47,52,50,58,60,57,64,55,0,0,False,,,0,,,,,,0,50,workhorse_sp,
P3512,Dustin,Grossi,2004-03-25,73,221,Anglo,light,brown,clean_shaven,R,P,,1,RP,SP,,,,,48,,,,49,52,50,50,52,50,51,0,61,58,0,55,0,,,,,0,,,,72,63,65,70,61,72,75,0,89,88,0,81,0,False,,,0,,,,,,0,50,power_sp,
P7035,Sung,Choi,1995-10-25,76,222,Asian,medium,black,mustache,R,P,,1,RP,SP,,,,,50,,,,48,51,48,50,52,51,52,58,58,62,56,0,0,,,,,0,,,,47,46,51,54,44,55,55,56,60,66,59,0,0,False,,,0,,,,,,0,50,balanced_sp,
P1726,Yong,Liu,2003-05-21,70,209,Asian,medium,black,clean_shaven,S,P,,1,RP,SP,,,,,52,,,,50,51,48,51,52,52,51,0,58,59,57,55,0,,,,,0,,,,62,64,64,63,57,65,63,0,66,65,68,66,0,False,,,0,,,,,,0,50,power_sp,
P4513,Ira,Chomka,1990-12-22,68,239,Anglo,medium,brown,clean_shaven,R,P,,1,RP,SP,,,,,49,,,,50,50,49,51,52,49,50,0,62,62,0,0,0,,,,,0,,,,43,46,50,44,48,47,45,0,60,58,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P9131,Yong,Singh,1988-09-27,78,212,Asian,medium,black,mustache,R,C,,0,,,51,48,49,50,48,48,53,52,48,48,,,,,,,,,,,,51,39,44,41,48,0,0,52,45,45,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P2847,Yong,Li,2003-10-06,77,222,Asian,light,black,clean_shaven,L,1B,,0,,,52,50,49,50,49,48,45,48,50,50,,,,,,,,,,,,64,60,62,62,49,0,0,48,64,56,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P9844,Rafael,Rivera,1999-04-16,68,231,Hispanic,medium,black,beard,R,2B,,0,,,51,51,70,50,48,48,56,49,52,48,,,,,,,,,,,,61,56,79,61,48,0,0,49,66,60,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P6956,Yong,Kim,1988-07-14,72,168,Asian,light,black,beard,R,3B,,0,,,50,57,51,51,51,49,54,52,52,49,,,,,,,,,,,,40,52,47,46,51,0,0,52,44,40,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P1521,Sung,Pham,1997-01-08,71,185,Asian,medium,black,clean_shaven,R,SS,,0,,,66,51,50,49,51,48,56,52,52,51,,,,,,,,,,,,71,54,52,54,51,0,0,52,56,48,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P3698,Raul,Vasquez,1989-09-13,72,238,Hispanic,light,black,beard,L,LF,,0,,,50,51,70,50,48,49,44,51,50,48,,,,,,,,,,,,46,44,60,49,48,0,0,51,45,40,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P8099,Deshawn,Washington,1988-02-18,68,201,African,dark,black,beard,R,CF,,0,,,50,51,50,51,50,49,54,49,49,51,,,,,,,,,,,,46,42,50,41,50,0,0,49,44,51,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P9395,Yong,Hassan,1995-09-03,75,250,Asian,medium,black,clean_shaven,L,RF,1B,0,,,48,52,52,49,51,52,48,52,50,51,,,,,,,,,,,,52,53,48,53,51,0,0,52,52,56,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P5362,Percy,Green,1989-09-17,72,182,African,dark,black,goatee,R,1B,,0,,,50,51,51,51,49,51,52,49,51,52,,,,,,,,,,,,47,46,46,45,49,0,0,49,49,50,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P5320,Miguel,Vasquez,2002-02-14,77,243,Hispanic,medium,brown,mustache,R,3B,,0,,,52,49,51,52,50,52,53,51,51,52,,,,,,,,,,,,64,56,66,67,50,0,0,51,62,61,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P1172,Xavier,Jackson,2000-08-11,78,167,African,light,black,clean_shaven,R,C,,0,,,57,50,49,50,51,50,54,51,48,50,,,,,,,,,,,,65,59,58,61,51,0,0,51,55,56,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P8907,Sung,Le,1999-03-12,68,199,Asian,light,black,clean_shaven,L,CF,,0,,,60,50,49,49,52,49,44,52,48,48,,,,,,,,,,,,71,57,58,61,52,0,0,52,55,62,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P1300,Hung,Teffeteller,1988-04-18,74,214,Anglo,dark,brown,beard,S,1B,,0,,,52,49,49,51,51,49,51,48,50,48,,,,,,,,,,,,48,39,48,47,51,0,0,48,50,38,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P5808,Napoleon,Dipippo,1998-06-17,74,238,Anglo,light,brown,clean_shaven,R,CF,,0,,,49,56,48,51,48,50,54,50,51,48,,,,,,,,,,,,59,61,55,58,48,0,0,50,65,59,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P3677,Trenton,Turocy,1997-03-23,68,183,Anglo,light,brown,clean_shaven,L,P,,1,RP,CL,,,,,55,,,,50,52,49,51,52,52,54,54,53,65,0,0,0,,,,,0,,,,53,48,48,47,51,53,59,55,50,65,0,0,0,False,,,0,,,,,,0,50,closer,
P1321,Manuel,Lopez,1996-02-20,72,208,Hispanic,light,black,clean_shaven,R,P,,1,RP,SP,,,,,49,,,,49,52,48,50,52,51,52,62,61,61,0,0,0,,,,,0,,,,48,53,49,50,45,50,52,58,66,61,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P3269,Malik,Allen,1995-07-10,70,211,African,dark,black,clean_shaven,R,P,,1,RP,SP,,,,,52,,,,49,51,50,50,52,49,49,0,58,60,0,0,0,,,,,0,,,,54,51,49,48,45,52,45,0,56,63,0,0,0,False,,,0,,,,,,0,50,power_sp,
P1830,Ricardo,Delgado,1996-11-04,77,233,Hispanic,medium,brown,clean_shaven,R,P,,1,RP,RP,,,,,48,,,,48,50,52,52,52,52,49,0,60,61,56,0,0,,,,,0,,,,44,50,49,50,50,50,46,0,62,63,61,0,0,False,,,0,,,,,,0,50,power_rp,
P2577,Raul,Rodriguez,1993-01-23,75,181,Hispanic,medium,brown,mustache,L,P,,1,RP,SP,,,,,50,,,,49,49,48,50,52,50,47,57,55,54,59,0,0,,,,,0,,,,39,44,42,49,41,49,44,47,55,45,52,0,0,False,,,0,,,,,,0,50,groundball_sp,
P5295,Leroy,White,2002-02-14,73,227,African,light,black,clean_shaven,R,P,,1,RP,RP,,,,,51,,,,50,51,50,50,52,50,49,0,0,61,0,0,0,,,,,0,,,,60,64,59,67,57,58,55,0,0,69,0,0,0,False,,,0,,,,,,0,50,power_rp,
P4821,Yong,Tanaka,1995-07-15,78,165,Asian,light,black,clean_shaven,R,P,,1,RP,RP,,,,,51,,,,48,50,48,52,52,50,50,0,0,0,60,0,0,,,,,0,,,,43,54,57,49,45,53,49,0,0,0,56,0,0,False,,,0,,,,,,0,50,groundball_rp,
P8177,Cedric,Mitchell,2002-01-21,69,218,African,dark,black,clean_shaven,R,3B,,0,,,48,49,48,48,52,49,53,52,50,52,,,,,,,,,,,,59,57,54,57,52,0,0,52,62,60,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P9647,Trey,Roebuck,1995-01-03,77,237,Anglo,light,red,clean_shaven,L,1B,,0,,,49,51,52,50,52,51,48,52,50,50,,,,,,,,,,,,48,51,57,49,52,0,0,52,47,45,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P6670,Sung,Hassan,1987-07-01,73,196,Asian,light,black,clean_shaven,R,1B,,0,,,51,51,52,52,51,50,56,52,51,49,,,,,,,,,,,,46,45,45,46,51,0,0,52,50,42,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P9193,Leroy,Gaines,1994-01-13,73,216,African,dark,brown,clean_shaven,R,RF,,0,,,51,52,50,49,48,51,53,52,49,50,,,,,,,,,,,,47,57,45,53,48,0,0,52,52,54,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P2451,Yong,Chen,2004-10-15,71,211,Asian,medium,black,clean_shaven,R,C,,0,,,52,51,51,52,49,48,56,50,49,48,,,,,,,,,,,,66,62,70,79,49,0,0,50,63,77,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P7266,Yong,Nguyen,1993-01-30,74,229,Asian,medium,black,beard,R,3B,,0,,,52,52,49,51,49,49,54,49,51,48,,,,,,,,,,,,46,42,47,51,49,0,0,49,49,45,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P5790,Jamaal,Posusta,1992-01-02,71,172,Anglo,medium,brown,clean_shaven,S,C,,0,,,48,50,49,51,50,50,49,48,48,51,,,,,,,,,,,,38,47,49,45,50,0,0,48,43,42,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P7777,Cedric,King,1999-07-24,78,179,African,dark,black,clean_shaven,L,3B,,0,,,50,49,50,51,52,52,45,51,48,49,,,,,,,,,,,,60,64,63,59,52,0,0,51,57,59,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P1503,Hassan,Domhoff,2006-11-09,77,167,Anglo,medium,black,beard,S,P,,1,RP,CL,,,,,55,,,,52,52,50,50,52,50,54,0,0,65,0,0,0,,,,,0,,,,73,78,77,75,62,71,73,0,0,93,0,0,0,False,,,0,,,,,,0,50,closer,
P6337,Louie,Slaight,2005-02-05,75,175,Anglo,light,brown,beard,L,P,,1,RP,RP,,,,,52,,,,51,48,48,50,52,51,48,0,55,0,61,0,0,,,,,0,,,,71,66,74,71,75,70,66,0,73,0,76,0,0,False,,,0,,,,,,0,50,groundball_rp,
P5995,Wes,Gordon,2004-02-02,70,244,Anglo,light,black,clean_shaven,R,P,,1,RP,SP,,,,,51,,,,51,52,48,50,52,50,51,61,58,62,0,56,0,,,,,0,,,,77,67,71,75,72,75,69,87,86,75,0,85,0,False,,,0,,,,,,0,50,balanced_sp,
P2985,Deshawn,Allen,2004-05-07,73,170,African,dark,black,clean_shaven,R,P,,1,RP,RP,,,,,48,,,,52,50,50,50,52,50,49,0,59,60,0,0,0,,,,,0,,,,64,60,80,63,60,70,75,0,87,83,0,0,0,False,,,0,,,,,,0,50,power_rp,
P6472,Lane,Ominelli,2006-08-28,75,180,Anglo,light,black,clean_shaven,L,P,,1,RP,SP,,,,,49,,,,50,50,49,51,52,49,48,57,53,56,59,0,0,,,,,0,,,,78,73,62,79,76,74,71,86,70,75,77,0,0,False,,,0,,,,,,0,50,groundball_sp,
