player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20250001,Manuel,Torres,R,R,2B,[],False,2007-06-06,77,176,Hispanic,medium,blonde,beard,,,average,,49,49,49,48,50,48,54,48,49,52,0,0,0,0,0,0,0,0,0,0,0,75,59,66,70,50,0,0,48,69,67,0,0,0,0,0,0,0,0,0,0,0,70
D20250002,Jordon,Marchello,L,L,P,[],True,2007-07-01,69,243,Anglo,light,brown,clean_shaven,RP,RP,,finesse_rp,0,0,0,0,52,41,53,0,49,49,48,50,52,50,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,69,62,66,81,76,75,66,82,0,0,0,0,0,54
D20250003,Raul,Sanchez,R,R,CF,[],False,2007-08-15,70,198,Anglo,light,red,clean_shaven,,,average,,50,48,49,51,50,52,52,49,51,49,0,0,0,0,0,0,0,0,0,0,0,63,78,77,71,50,0,0,49,68,63,0,0,0,0,0,0,0,0,0,0,0,73
D20250004,Rufus,Jefferson,L,R,P,[],True,2007-06-02,77,170,Anglo,medium,brown,clean_shaven,RP,CL,,closer,0,0,0,0,50,57,46,0,51,49,50,50,52,52,49,0,55,65,0,0,0,0,0,0,0,0,0,0,0,78,62,62,62,66,72,65,0,68,94,0,0,0,61
D20250005,Carlos,Garcia,R,R,SS,[],False,2007-01-08,74,193,African,dark,black,clean_shaven,,,gap,,51,49,51,51,50,51,52,48,48,52,0,0,0,0,0,0,0,0,0,0,0,78,63,68,67,50,0,0,48,58,63,0,0,0,0,0,0,0,0,0,0,0,63
D20250006,Sung,Chen,R,R,3B,[],False,2007-07-01,68,162,Hispanic,dark,brown,clean_shaven,,,spray,,59,50,50,52,50,48,55,49,48,48,0,0,0,0,0,0,0,0,0,0,0,78,79,69,62,50,0,0,49,65,72,0,0,0,0,0,0,0,0,0,0,0,73
D20250007,Jamal,Jackson,L,L,P,[],True,2007-04-10,70,250,Hispanic,medium,brown,beard,RP,SP,,power_sp,0,0,0,0,48,54,52,0,49,49,51,50,52,48,51,0,60,62,0,0,0,0,0,0,0,0,0,0,0,78,74,74,72,69,78,73,0,76,77,0,0,0,58
D20250008,Cedric,Walker,S,R,RF,[],False,2007-01-08,75,213,Anglo,light,brown,clean_shaven,,,power,,48,60,52,48,49,49,48,51,49,51,0,0,0,0,0,0,0,0,0,0,0,78,77,73,62,49,0,0,51,64,81,0,0,0,0,0,0,0,0,0,0,0,70
D20250009,Newton,Caporale,R,R,RF,[],False,2007-04-01,71,225,Anglo,light,blonde,clean_shaven,,,power,,50,61,50,49,49,51,55,48,52,49,0,0,0,0,0,0,0,0,0,0,0,77,75,66,68,49,0,0,48,81,72,0,0,0,0,0,0,0,0,0,0,0,65
D20250010,Sung,Hassan,R,R,P,[],True,2007-03-12,68,194,Hispanic,light,brown,mustache,RP,SP,,workhorse_sp,0,0,0,0,52,52,48,0,51,49,50,50,52,49,49,59,59,58,56,0,0,0,0,0,0,0,0,0,0,75,76,62,81,60,73,70,86,75,75,73,0,0,64
