player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20280001,Jose,Ramirez,L,L,P,[],True,2010-03-08,73,234,Anglo,medium,blonde,mustache,RP,SP,,power_sp,0,0,0,0,49,45,56,0,49,52,52,50,52,49,50,0,62,58,56,53,0,0,0,0,0,0,0,0,0,79,68,79,63,81,74,68,0,82,81,73,71,0,59
D20280002,Eddy,Caffarel,L,L,LF,[],False,2010-12-08,78,220,Anglo,light,black,beard,,,power,,51,62,50,50,50,50,46,52,52,51,0,0,0,0,0,0,0,0,0,0,0,70,89,78,65,50,0,0,52,78,81,0,0,0,0,0,0,0,0,0,0,0,67
D20280003,Yong,Tanaka,R,R,3B,[],False,2010-09-15,73,222,Anglo,dark,blonde,clean_shaven,,,spray,,62,52,48,49,48,50,52,50,50,49,0,0,0,0,0,0,0,0,0,0,0,73,65,74,65,48,0,0,50,62,70,0,0,0,0,0,0,0,0,0,0,0,65
D20280004,Ulysses,Menges,R,R,SS,[],False,2010-06-05,69,250,Anglo,dark,brown,clean_shaven,,,power,,52,59,48,51,49,49,53,50,49,52,0,0,0,0,0,0,0,0,0,0,0,66,79,70,80,49,0,0,50,68,76,0,0,0,0,0,0,0,0,0,0,0,73
D20280005,Carlos,Castillo,S,R,RF,[],False,2010-07-12,76,189,Hispanic,light,red,clean_shaven,,,gap,,59,56,51,52,49,48,50,51,50,49,0,0,0,0,0,0,0,0,0,0,0,84,73,62,70,49,0,0,51,78,71,0,0,0,0,0,0,0,0,0,0,0,62
D20280006,Clay,Tagalog,L,L,1B,[],False,2010-09-25,73,221,Anglo,light,brown,clean_shaven,,,gap,,49,52,49,51,51,49,44,49,50,52,0,0,0,0,0,0,0,0,0,0,0,61,75,78,73,51,0,0,49,75,81,0,0,0,0,0,0,0,0,0,0,0,66
D20280007,Deshawn,Taylor,R,R,1B,['LF'],False,2010-04-25,73,189,Anglo,light,brown,clean_shaven,,,power,,50,59,50,49,48,48,53,49,49,52,0,0,0,0,0,0,0,0,0,0,0,67,85,64,69,48,0,0,49,78,79,0,0,0,0,0,0,0,0,0,0,0,58
D20280008,Leonel,Gresham,R,R,P,[],True,2010-11-18,76,162,Anglo,light,blonde,clean_shaven,RP,LR,,long_relief,0,0,0,0,50,65,49,0,51,49,51,51,52,51,50,61,62,62,0,0,0,0,0,0,0,0,0,0,0,69,62,67,79,69,63,66,76,79,74,0,0,0,60
D20280009,Reid,Feris,R,R,P,[],True,2010-11-26,78,167,Anglo,light,brown,clean_shaven,RP,RP,,finesse_rp,0,0,0,0,49,38,50,0,52,51,50,50,52,48,50,61,62,0,0,0,0,0,0,0,0,0,0,0,0,78,70,74,77,61,61,68,78,80,0,0,0,0,66
D20280010,Demarcus,Bania,L,L,CF,[],False,2010-08-17,72,233,Anglo,light,brown,beard,,,power,,50,56,49,50,49,50,48,48,48,50,0,0,0,0,0,0,0,0,0,0,0,63,81,62,71,49,0,0,48,62,73,0,0,0,0,0,0,0,0,0,0,0,69
D20280011,Sung,Tanaka,R,R,P,[],True,2010-09-11,68,193,Anglo,light,brown,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,49,46,47,0,51,52,49,51,52,49,50,0,55,53,61,0,0,0,0,0,0,0,0,0,0,73,62,77,71,70,59,61,0,69,73,83,0,0,61
D20280012,Fernando,Cruz,R,R,SS,[],False,2010-07-19,71,229,Anglo,light,blonde,beard,,,spray,,59,48,51,49,52,50,53,50,52,50,0,0,0,0,0,0,0,0,0,0,0,86,75,63,75,52,0,0,50,68,74,0,0,0,0,0,0,0,0,0,0,0,65
D20280013,Francis,Stormont,R,R,P,[],True,2010-09-14,70,250,Anglo,light,black,clean_shaven,RP,RP,,finesse_rp,0,0,0,0,52,50,49,0,51,48,48,50,52,51,48,0,62,0,0,0,0,0,0,0,0,0,0,0,0,68,59,80,71,67,62,71,0,79,0,0,0,0,57
D20280014,Justin,Lovenduski,R,R,P,[],True,2010-09-17,72,199,Anglo,medium,brown,clean_shaven,RP,CL,,closer,0,0,0,0,55,53,46,0,48,49,52,52,52,50,49,0,0,65,0,0,0,0,0,0,0,0,0,0,0,75,62,79,67,75,65,59,0,0,77,0,0,0,62
