player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P4712,Mohammed,Davirro,1991-06-17,78,187,Anglo,medium,blonde,clean_shaven,R,P,,1,RP,CL,,,,,55,,,,50,52,48,50,52,51,54,0,0,65,0,0,0,,,,,0,,,,44,50,44,52,45,45,51,0,0,60,0,0,0,False,,,0,,,,,,0,50,closer,
P8949,Leroy,Washington,1998-10-31,73,184,African,dark,brown,clean_shaven,S,P,,1,RP,SP,,,,,49,,,,48,52,49,50,52,48,51,58,59,0,57,57,0,,,,,0,,,,58,59,55,65,62,61,60,64,70,0,62,68,0,False,,,0,,,,,,0,50,finesse_sp,
P7065,Lonnie,Nozum,1987-04-19,70,176,Anglo,light,brown,beard,R,P,,1,RP,SP,,,,,48,,,,49,48,48,52,52,50,48,58,58,0,0,0,0,,,,,0,,,,45,45,46,48,38,42,46,53,54,0,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P4726,Rufus,Robinson,1987-06-23,69,166,African,dark,black,clean_shaven,R,P,,1,RP,SP,,,,,49,,,,52,50,49,51,52,51,52,57,62,62,0,57,0,,,,,0,,,,43,40,47,49,44,42,44,49,62,59,0,47,0,False,,,0,,,,,,0,50,power_sp,
P1207,Sung,Pham,2000-04-29,75,190,Asian,medium,black,clean_shaven,L,P,,1,RP,RP,,,,,52,,,,48,51,49,51,52,49,52,58,0,0,0,0,0,,,,,0,,,,54,66,61,59,59,63,57,65,0,0,0,0,0,False,,,0,,,,,,0,50,finesse_rp,
P8012,Kendrick,Denogean,1997-01-29,71,211,Anglo,medium,blonde,clean_shaven,R,P,,1,RP,SP,,,,,50,,,,49,49,51,50,52,48,48,0,62,61,0,0,0,,,,,0,,,,49,46,49,57,49,51,51,0,66,63,0,0,0,False,,,0,,,,,,0,50,power_sp,
P5481,Karl,Weight,2000-07-30,74,181,Anglo,medium,brown,beard,L,P,,1,RP,RP,,,,,52,,,,49,48,49,50,52,52,46,57,54,0,59,0,0,,,,,0,,,,63,60,65,61,54,59,57,66,65,0,72,0,0,False,,,0,,,,,,0,50,groundball_rp,
P8645,Yong,Patel,1996-06-05,69,226,Asian,medium,brown,clean_shaven,R,P,,1,RP,SP,,,,,48,,,,48,52,51,52,52,51,53,0,58,59,0,0,0,,,,,0,,,,50,53,57,54,48,50,49,0,63,60,0,0,0,False,,,0,,,,,,0,50,power_sp,
P5939,Louie,Slaight,1999-11-05,70,196,Anglo,medium,blonde,clean_shaven,L,P,,1,RP,SP,,,,,51,,,,51,52,50,50,52,52,50,58,59,62,55,0,0,,,,,0,,,,65,57,56,62,64,66,64,72,64,67,67,0,0,False,,,0,,,,,,0,50,balanced_sp,
P4098,Elwood,Lehmberg,1990-06-30,70,179,Anglo,light,brown,beard,R,P,RF,1,RP,SP,,,,,51,,,,52,51,50,52,52,49,49,62,58,59,54,0,0,,,,,0,,,,48,45,50,51,50,39,43,52,56,56,45,0,0,False,,,0,,,,,,0,50,workhorse_sp,
P6013,Francisco,Perez,2003-09-26,71,220,Hispanic,medium,blonde,goatee,R,P,,1,RP,RP,,,,,49,,,,48,51,50,52,52,50,51,55,56,0,61,0,0,,,,,0,,,,59,65,65,57,64,62,58,62,61,0,70,0,0,False,,,0,,,,,,0,50,groundball_rp,
P5355,Jarod,Wedner,1989-06-05,78,182,Anglo,light,black,beard,S,C,,0,,,51,52,52,51,52,51,51,51,49,51,,,,,,,,,,,,49,48,52,43,52,0,0,51,45,43,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P1798,Percy,Gaines,1993-11-05,75,244,African,dark,black,goatee,L,1B,,0,,,50,51,70,50,48,51,48,50,49,48,,,,,,,,,,,,43,49,68,46,48,0,0,50,48,40,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P2159,Sung,Zhang,1989-06-06,75,178,Asian,medium,black,clean_shaven,L,2B,,0,,,51,48,51,50,51,48,48,52,48,50,,,,,,,,,,,,51,43,47,47,51,0,0,52,41,48,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P2029,Deshawn,Jackson,1990-04-10,77,230,African,dark,black,mustache,R,3B,,0,,,50,59,48,51,51,49,56,48,50,49,,,,,,,,,,,,41,56,44,50,51,0,0,48,49,48,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P1305,Jamal,Young,1988-05-13,70,246,African,dark,black,beard,L,SS,,0,,,48,50,70,51,51,49,46,52,49,51,,,,,,,,,,,,44,40,70,48,51,0,0,52,48,43,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P4527,Jermaine,Washington,1992-01-02,78,199,African,dark,brown,clean_shaven,R,LF,,0,,,49,52,49,48,52,49,53,48,51,51,,,,,,,,,,,,46,43,47,43,52,0,0,48,47,41,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P7003,Sung,Huang,1987-10-03,73,163,Asian,medium,black,beard,S,CF,,0,,,52,59,49,51,52,49,50,48,49,49,,,,,,,,,,,,48,58,41,43,52,0,0,48,49,49,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P8147,Fernando,Rivera,1994-06-30,77,225,Hispanic,medium,red,mustache,S,RF,,0,,,51,51,75,49,50,50,51,48,52,50,,,,,,,,,,,,49,46,71,54,50,0,0,48,56,48,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P2104,Giovanni,Teskey,2001-04-17,76,246,Anglo,light,blonde,clean_shaven,R,RF,,0,,,49,51,48,50,52,52,54,49,52,52,,,,,,,,,,,,56,65,62,55,52,0,0,49,64,60,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P6784,Lonnie,Minteer,1994-12-09,75,248,Anglo,dark,black,clean_shaven,L,CF,,0,,,49,58,50,50,51,52,45,49,50,50,,,,,,,,,,,,44,62,50,53,51,0,0,49,45,50,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P4646,Carey,Piedigrossi,1993-02-21,77,219,Anglo,light,blonde,beard,L,3B,,0,,,48,50,70,49,50,49,47,48,49,49,,,,,,,,,,,,44,47,66,42,50,0,0,48,49,43,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P5121,Julian,Dayal,1989-11-01,72,227,Anglo,light,red,beard,R,SS,,0,,,54,48,52,49,49,50,53,50,49,51,,,,,,,,,,,,48,44,43,41,49,0,0,50,46,47,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P5391,Alejandro,Ramos,1995-09-24,69,230,Hispanic,light,brown,goatee,L,1B,,0,,,51,48,48,50,52,52,47,50,51,50,,,,,,,,,,,,50,51,51,53,52,0,0,50,50,54,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P2226,Daniel,Jory,1996-02-03,75,174,Anglo,dark,black,clean_shaven,S,SS,2B,0,,,52,50,70,52,49,51,48,51,51,51,,,,,,,,,,,,49,47,72,51,49,0,0,51,49,51,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P7682,Yong,Singh,1995-06-13,77,222,Asian,medium,black,clean_shaven,R,P,,1,RP,CL,,,,,55,,,,48,51,52,51,52,49,53,54,54,65,0,0,0,,,,,0,,,,51,49,47,53,47,53,53,59,52,60,0,0,0,False,,,0,,,,,,0,50,closer,
P7318,Yong,Hassan,1992-08-23,75,186,Asian,medium,black,clean_shaven,R,P,,1,RP,RP,,,,,52,,,,51,51,51,50,52,52,53,0,61,60,54,0,0,,,,,0,,,,47,50,47,43,45,50,49,0,56,51,45,0,0,False,,,0,,,,,,0,50,power_rp,
P8161,Eduardo,Martinez,1998-04-13,75,181,Hispanic,dark,black,clean_shaven,R,P,,1,RP,SP,,,,,51,,,,49,52,52,50,52,50,54,61,60,0,0,54,0,,,,,0,,,,63,67,63,62,60,65,63,71,68,0,0,67,0,False,,,0,,,,,,0,50,finesse_sp,
P9935,Stanford,Sanders,2004-09-10,73,217,Anglo,medium,black,clean_shaven,S,P,,1,RP,CL,,,,,49,,,,51,49,51,50,52,52,50,54,54,65,0,0,0,,,,,0,,,,76,62,65,77,69,76,62,71,75,76,0,0,0,False,,,0,,,,,,0,50,closer,
P3387,Grady,Prchlik,2002-01-15,73,207,Anglo,light,blonde,goatee,L,P,,1,RP,RP,,,,,51,,,,49,48,49,50,52,51,48,55,0,55,58,0,0,,,,,0,,,,54,53,55,65,58,64,61,64,0,63,71,0,0,False,,,0,,,,,,0,50,groundball_rp,
P4134,Thanh,Wellen,1995-02-20,71,205,Anglo,light,brown,clean_shaven,R,P,,1,RP,LR,,,,,49,,,,49,49,49,52,52,51,47,0,0,58,0,0,0,,,,,0,,,,50,50,56,55,45,48,50,0,0,58,0,0,0,False,,,0,,,,,,0,50,long_relief,
P3316,Sung,Yamamoto,1996-07-03,71,221,Asian,light,black,clean_shaven,R,P,,1,RP,RP,,,,,52,,,,48,48,52,50,52,50,48,56,60,58,0,0,0,,,,,0,,,,47,49,54,52,48,55,46,52,63,56,0,0,0,False,,,0,,,,,,0,50,power_rp,
P5013,Antonio,Sanchez,1996-02-17,76,204,Hispanic,light,brown,beard,R,3B,,0,,,48,50,51,49,48,50,54,51,51,52,,,,,,,,,,,,48,46,54,45,48,0,0,51,52,53,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P3103,Jamal,Taylor,1989-11-17,77,199,African,dark,black,clean_shaven,R,RF,,0,,,59,49,52,51,50,50,53,52,50,48,,,,,,,,,,,,54,44,42,44,50,0,0,52,44,44,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P2881,Antonio,Ortiz,2000-12-04,73,161,Hispanic,light,brown,mustache,R,SS,,0,,,50,49,52,49,48,50,55,52,49,51,,,,,,,,,,,,57,64,59,59,48,0,0,52,54,57,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P7741,Yong,Tanaka,2004-03-06,74,227,Asian,medium,black,mustache,S,3B,,0,,,52,50,52,52,50,52,48,51,49,50,,,,,,,,,,,,81,76,64,81,50,0,0,51,75,73,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
