player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20590001,Don,Leaks,R,R,P,[],True,2041-04-15,75,248,Unknown,dark,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,43,50,0,51,52,51,52,52,49,54,54,54,65,0,0,0,0,0,0,0,0,0,0,0,80,64,71,76,74,60,71,84,77,81,0,0,0,66
D20590002,Cyrus,Humpal,R,R,P,[],True,2041-06-21,69,186,Unknown,medium,black,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,49,60,50,0,50,50,52,50,52,51,52,62,59,61,0,0,0,0,0,0,0,0,0,0,0,77,67,69,79,71,64,82,73,78,71,0,0,0,60
D20590003,Francisco,Ortiz,R,R,3B,[],False,2041-10-23,70,248,Unknown,medium,black,mustache,,,average,,50,51,49,49,48,50,55,50,48,50,0,0,0,0,0,0,0,0,0,0,0,64,81,66,66,48,0,0,50,72,79,0,0,0,0,0,0,0,0,0,0,0,63
D20590004,Jorge,Ramos,R,R,RF,[],False,2041-07-18,72,194,Unknown,light,black,clean_shaven,,,power,,52,62,52,49,50,48,54,49,50,49,0,0,0,0,0,0,0,0,0,0,0,73,85,73,63,50,0,0,49,71,63,0,0,0,0,0,0,0,0,0,0,0,69
D20590005,Antonio,Perez,S,L,P,[],True,2041-06-23,69,219,Unknown,light,brown,goatee,RP,SP,,finesse_sp,0,0,0,0,50,55,56,0,49,49,48,51,52,49,50,58,60,56,0,0,0,0,0,0,0,0,0,0,0,74,64,72,77,64,70,80,82,76,80,0,0,0,61
D20590006,Sung,Park,S,R,P,[],True,2041-05-10,76,240,Unknown,light,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,44,48,0,49,48,50,52,52,50,49,55,57,65,0,0,0,0,0,0,0,0,0,0,0,65,64,80,66,77,80,66,83,75,92,0,0,0,62
D20590007,Kendall,Buresh,R,R,P,[],True,2041-12-11,78,179,Unknown,light,black,mustache,RP,SP,,groundball_sp,0,0,0,0,52,46,50,0,50,52,49,50,52,49,51,0,0,54,62,0,0,0,0,0,0,0,0,0,0,67,76,75,80,70,79,74,0,0,79,79,0,0,57
D20590008,Hiram,Degravelle,R,R,P,[],True,2041-07-08,77,205,Unknown,dark,brown,clean_shaven,RP,RP,,finesse_rp,0,0,0,0,51,49,46,0,49,49,51,50,52,52,51,58,59,0,0,0,0,0,0,0,0,0,0,0,0,68,60,76,73,67,77,79,84,76,0,0,0,0,67
D20590009,Mckinley,Pachelo,R,R,2B,[],False,2041-08-09,74,240,Unknown,light,black,clean_shaven,,,spray,,59,52,52,49,52,49,56,49,49,52,0,0,0,0,0,0,0,0,0,0,0,87,76,70,77,52,0,0,49,69,82,0,0,0,0,0,0,0,0,0,0,0,72
D20590010,Sung,Kim,R,R,P,[],True,2041-04-28,70,164,Unknown,medium,red,beard,RP,SP,,balanced_sp,0,0,0,0,52,47,50,0,52,51,51,50,52,51,52,61,62,60,56,0,0,0,0,0,0,0,0,0,0,81,80,72,65,72,61,78,74,76,74,77,0,0,64
