player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20250001,Eduardo,Guerrero,L,R,RF,['CF'],False,2007-12-16,76,197,Hispanic,medium,black,clean_shaven,,,spray,,58,50,52,50,50,51,48,50,49,49,0,0,0,0,0,0,0,0,0,0,0,69,68,77,73,50,0,0,50,59,59,0,0,0,0,0,0,0,0,0,0,0,70
D20250002,Agustin,Blakenship,R,R,2B,[],False,2007-02-18,72,224,Hispanic,dark,brown,goatee,,,spray,,59,52,51,49,48,50,53,50,50,51,0,0,0,0,0,0,0,0,0,0,0,69,63,66,68,48,0,0,50,60,79,0,0,0,0,0,0,0,0,0,0,0,70
D20250003,Otis,Tencer,R,R,2B,[],False,2007-12-23,71,175,Anglo,light,black,goatee,,,spray,,60,48,48,49,48,48,53,52,52,48,0,0,0,0,0,0,0,0,0,0,0,86,58,66,61,48,0,0,52,67,69,0,0,0,0,0,0,0,0,0,0,0,66
D20250004,Juan,Rivera,L,L,RF,['LF'],False,2007-04-13,70,221,Anglo,light,blonde,clean_shaven,,,balanced,,48,51,48,49,49,49,47,48,51,49,0,0,0,0,0,0,0,0,0,0,0,74,66,75,62,49,0,0,48,81,76,0,0,0,0,0,0,0,0,0,0,0,66
D20250005,Lou,Hoerter,R,R,P,[],True,2007-02-24,68,247,African,dark,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,44,48,0,48,49,52,51,52,49,47,53,56,65,0,0,0,0,0,0,0,0,0,0,0,69,70,81,69,80,70,60,75,83,94,0,0,0,68
D20250006,Carlos,Cruz,R,R,P,[],True,2007-12-10,77,176,Anglo,light,red,clean_shaven,RP,CL,,closer,0,0,0,0,55,49,49,0,48,49,51,51,52,49,50,55,0,65,0,0,0,0,0,0,0,0,0,0,0,71,79,73,77,77,74,74,79,0,88,0,0,0,63
D20250007,Rafael,Castillo,L,L,P,[],True,2007-06-05,78,208,Hispanic,dark,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,58,53,0,51,48,51,52,52,50,50,0,57,65,0,0,0,0,0,0,0,0,0,0,0,63,61,64,70,64,68,73,0,75,91,0,0,0,58
D20250008,Jorge,Morales,R,R,2B,[],False,2007-12-14,74,169,Anglo,dark,black,clean_shaven,,,average,,51,51,49,52,48,52,55,52,52,50,0,0,0,0,0,0,0,0,0,0,0,66,79,67,69,48,0,0,52,66,72,0,0,0,0,0,0,0,0,0,0,0,68
D20250009,Jose,Morales,R,R,2B,[],False,2007-12-23,75,178,Anglo,light,blonde,beard,,,elite_speed,,57,51,91,49,50,51,54,52,49,49,0,0,0,0,0,0,0,0,0,0,0,82,78,99,78,50,0,0,52,75,62,0,0,0,0,0,0,0,0,0,0,0,65
D20250010,Luis,Rivera,L,L,LF,[],False,2007-05-11,74,199,Anglo,light,brown,clean_shaven,,,power,,48,55,49,50,52,52,48,52,49,49,0,0,0,0,0,0,0,0,0,0,0,71,77,77,79,52,0,0,52,62,59,0,0,0,0,0,0,0,0,0,0,0,71
D20250011,Yong,Chen,R,R,P,[],True,2007-09-27,77,230,Hispanic,medium,brown,clean_shaven,RP,CL,,closer,0,0,0,0,55,47,47,0,50,51,49,51,52,49,53,0,0,65,0,0,0,0,0,0,0,0,0,0,0,77,76,64,68,75,62,74,0,0,81,0,0,0,51
D20250012,Pedro,Perez,R,R,LF,[],False,2007-06-20,70,202,Anglo,medium,red,clean_shaven,,,spray,,58,51,50,51,50,50,52,49,51,51,0,0,0,0,0,0,0,0,0,0,0,77,63,74,62,50,0,0,49,72,61,0,0,0,0,0,0,0,0,0,0,0,74
D20250013,Ernest,Oxford,R,R,RF,['3B'],False,2007-08-27,74,240,Anglo,light,blonde,clean_shaven,,,gap,,49,52,48,51,51,52,52,48,50,48,0,0,0,0,0,0,0,0,0,0,0,78,65,59,68,51,0,0,48,69,73,0,0,0,0,0,0,0,0,0,0,0,66
D20250014,Roberto,Guerrero,L,L,LF,[],False,2007-12-25,73,247,Anglo,medium,blonde,clean_shaven,,,average,,49,52,51,49,48,51,47,51,48,51,0,0,0,0,0,0,0,0,0,0,0,61,62,71,72,48,0,0,51,74,78,0,0,0,0,0,0,0,0,0,0,0,68
D20250015,Stewart,Mascioli,R,R,P,[],True,2007-08-17,68,180,Anglo,medium,blonde,clean_shaven,RP,RP,,finesse_rp,0,0,0,0,50,46,47,0,50,48,50,50,52,48,50,59,58,0,0,53,0,0,0,0,0,0,0,0,0,64,62,80,76,67,63,65,80,70,0,0,65,0,66
D20250016,Brooks,Edick,L,L,P,[],True,2007-05-21,73,209,Hispanic,light,black,clean_shaven,RP,SP,,power_sp,0,0,0,0,48,56,54,0,51,51,50,51,52,50,51,0,59,62,0,0,0,0,0,0,0,0,0,0,0,80,69,64,67,66,80,68,0,72,73,0,0,0,65
D20250017,Thaddeus,Lingo,L,L,LF,[],False,2007-03-05,78,180,Anglo,light,blonde,goatee,,,spray,,57,51,48,49,49,49,47,51,51,49,0,0,0,0,0,0,0,0,0,0,0,75,67,73,78,49,0,0,51,65,66,0,0,0,0,0,0,0,0,0,0,0,73
D20250018,Lane,Ominelli,R,R,3B,[],False,2007-05-11,77,170,Anglo,light,brown,clean_shaven,,,speed,,48,50,70,51,52,49,54,50,50,48,0,0,0,0,0,0,0,0,0,0,0,75,68,84,75,52,0,0,50,77,67,0,0,0,0,0,0,0,0,0,0,0,69
D20250019,Manuel,Castillo,L,R,2B,[],False,2007-05-16,77,195,Hispanic,medium,black,mustache,,,speed,,50,52,70,50,50,49,47,49,50,49,0,0,0,0,0,0,0,0,0,0,0,72,82,87,77,50,0,0,49,69,77,0,0,0,0,0,0,0,0,0,0,0,74
D20250020,Stewart,Mascioli,R,R,P,[],True,2007-12-10,73,175,Hispanic,light,black,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,48,57,48,0,51,50,52,50,52,52,48,56,0,0,59,0,0,0,0,0,0,0,0,0,0,69,68,76,74,70,71,63,76,0,0,77,0,0,60
D20250021,Sung,Wang,R,R,LF,[],False,2007-08-20,76,216,Anglo,dark,black,clean_shaven,,,spray,,65,48,48,49,49,50,54,52,49,50,0,0,0,0,0,0,0,0,0,0,0,87,60,75,71,49,0,0,52,78,62,0,0,0,0,0,0,0,0,0,0,0,72
D20250022,Moises,Lionetti,S,R,P,[],True,2007-02-11,74,199,Hispanic,light,black,goatee,RP,LR,,long_relief,0,0,0,0,50,57,47,0,52,51,51,51,52,52,50,61,60,58,0,0,0,0,0,0,0,0,0,0,0,80,71,69,69,71,74,61,73,75,75,0,0,0,61
D20250023,Tyrone,Wright,R,R,C,[],False,2007-07-26,71,181,Anglo,dark,blonde,beard,,,balanced,,50,50,48,51,49,52,54,52,52,50,0,0,0,0,0,0,0,0,0,0,0,73,80,60,69,49,0,0,52,75,71,0,0,0,0,0,0,0,0,0,0,0,68
D20250024,Xavier,Wright,R,R,P,[],True,2007-11-27,76,217,Hispanic,light,blonde,goatee,RP,CL,,closer,0,0,0,0,55,59,48,0,49,52,48,51,52,49,54,56,53,65,0,0,0,0,0,0,0,0,0,0,0,77,62,79,66,69,59,79,78,65,95,0,0,0,68
D20250025,Harvey,Nicole,R,R,P,[],True,2007-05-23,76,243,Anglo,dark,brown,clean_shaven,RP,RP,,finesse_rp,0,0,0,0,51,50,46,0,50,48,50,50,52,48,50,0,62,0,0,0,0,0,0,0,0,0,0,0,0,66,66,69,80,65,61,66,0,87,0,0,0,0,57
D20250026,Stacey,Goldman,R,R,P,[],True,2007-09-06,71,219,Anglo,medium,brown,beard,RP,SP,,balanced_sp,0,0,0,0,50,46,49,0,52,50,49,51,52,48,50,59,59,61,0,0,0,0,0,0,0,0,0,0,0,76,71,61,63,64,77,77,75,72,75,0,0,0,57
D20250027,Darnell,Baker,L,R,2B,[],False,2007-02-20,78,201,Hispanic,dark,brown,clean_shaven,,,balanced,,52,52,49,51,50,51,47,49,51,49,0,0,0,0,0,0,0,0,0,0,0,75,71,67,72,50,0,0,49,63,79,0,0,0,0,0,0,0,0,0,0,0,70
D20250028,Jere,Dalzen,S,R,P,[],True,2007-01-14,77,171,Anglo,dark,blonde,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,49,60,46,0,52,51,52,52,52,51,51,61,60,0,0,0,0,0,0,0,0,0,0,0,0,70,62,82,70,81,64,68,86,83,0,0,0,0,59
D20250029,Xavier,Baker,R,R,LF,[],False,2007-01-10,70,228,Hispanic,light,black,clean_shaven,,,average,,51,52,50,51,50,52,55,49,50,49,0,0,0,0,0,0,0,0,0,0,0,73,80,78,68,50,0,0,49,71,63,0,0,0,0,0,0,0,0,0,0,0,71
D20250030,Rafael,Delgado,L,L,P,[],True,2007-01-11,68,188,African,dark,black,clean_shaven,RP,SP,,power_sp,0,0,0,0,50,61,54,0,48,48,50,50,52,49,46,56,62,59,0,0,0,0,0,0,0,0,0,0,0,76,70,75,68,77,68,71,84,79,72,0,0,0,59
D20250031,Clifford,Sandoral,R,R,P,[],True,2007-10-22,78,240,Anglo,medium,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,58,48,0,50,51,49,50,52,50,51,0,56,65,0,0,0,0,0,0,0,0,0,0,0,78,70,75,80,70,64,63,0,82,82,0,0,0,62
D20250032,Rufus,White,R,R,3B,[],False,2007-02-21,74,249,Anglo,light,black,clean_shaven,,,spray,,60,50,49,50,51,51,55,49,48,49,0,0,0,0,0,0,0,0,0,0,0,73,76,59,64,51,0,0,49,60,77,0,0,0,0,0,0,0,0,0,0,0,67
D20250033,Francisco,Castillo,L,R,P,[],True,2007-12-05,72,212,Anglo,dark,black,clean_shaven,RP,CL,,closer,0,0,0,0,49,59,46,0,51,52,50,50,52,48,54,0,53,65,0,0,0,0,0,0,0,0,0,0,0,73,62,69,79,79,75,66,0,73,78,0,0,0,58
D20250034,Lane,Lajoy,L,L,P,[],True,2007-08-19,78,196,Anglo,medium,brown,clean_shaven,RP,SP,,workhorse_sp,0,0,0,0,50,61,53,0,50,51,52,50,52,48,50,62,61,58,56,0,0,0,0,0,0,0,0,0,0,64,62,73,66,71,59,63,85,82,73,86,0,0,69
D20250035,Erwin,Pry,L,L,P,[],True,2007-01-02,72,211,Hispanic,light,black,clean_shaven,RP,LR,,long_relief,0,0,0,0,51,59,53,0,52,52,49,50,52,49,51,60,61,59,0,0,0,0,0,0,0,0,0,0,0,63,79,60,63,60,76,77,77,82,70,0,0,0,61
