player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20260001,Thaddeus,Lingo,L,L,P,[],True,2008-10-05,75,214,Anglo,medium,red,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,52,50,52,0,52,51,49,50,52,51,52,62,0,58,0,0,0,0,0,0,0,0,0,0,0,67,79,75,75,76,65,81,75,0,75,0,0,0,49
D20260002,Buford,Mezquita,S,R,P,[],True,2008-03-12,75,204,Hispanic,light,brown,clean_shaven,RP,RP,,power_rp,0,0,0,0,51,54,48,0,48,51,49,50,52,49,51,0,58,58,0,57,0,0,0,0,0,0,0,0,0,75,69,64,75,64,66,77,0,85,68,0,80,0,72
D20260003,Dong,Cahoon,L,L,P,[],True,2008-11-18,77,211,Anglo,medium,black,mustache,RP,SP,,groundball_sp,0,0,0,0,50,47,56,0,49,51,50,50,52,48,51,56,53,55,62,0,0,0,0,0,0,0,0,0,0,66,74,76,72,75,58,67,72,77,76,73,0,0,66
D20260004,Miguel,Gonzalez,R,R,LF,['1B'],False,2008-10-12,76,214,Hispanic,medium,black,mustache,,,power,,51,57,52,50,48,52,55,51,48,52,0,0,0,0,0,0,0,0,0,0,0,77,79,73,75,48,0,0,51,69,64,0,0,0,0,0,0,0,0,0,0,0,80
D20260005,Xavier,Washington,R,R,3B,[],False,2008-06-14,72,199,Anglo,light,brown,clean_shaven,,,average,,52,48,50,50,49,49,52,48,50,50,0,0,0,0,0,0,0,0,0,0,0,76,77,61,63,49,0,0,48,69,74,0,0,0,0,0,0,0,0,0,0,0,67
D20260006,Darnell,Baker,R,R,P,[],True,2008-09-08,75,226,Hispanic,dark,red,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,50,49,47,0,49,49,50,50,52,52,51,0,0,57,59,0,0,0,0,0,0,0,0,0,0,73,76,67,62,69,78,72,0,0,71,72,0,0,63
D20260007,Rufus,Robinson,L,L,RF,[],False,2008-02-18,74,240,Hispanic,dark,blonde,clean_shaven,,,average,,51,48,51,50,50,52,45,48,48,50,0,0,0,0,0,0,0,0,0,0,0,61,68,77,76,50,0,0,48,70,79,0,0,0,0,0,0,0,0,0,0,0,72
D20260008,Curt,Jozsa,R,R,P,[],True,2008-09-01,72,218,Anglo,light,black,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,50,53,47,0,51,51,52,50,52,50,52,0,59,59,0,0,0,0,0,0,0,0,0,0,0,69,72,68,69,79,77,77,0,88,74,0,0,0,61
D20260009,Jeffrey,Chesebro,R,R,P,[],True,2008-02-10,70,179,Anglo,medium,brown,mustache,RP,SP,,groundball_sp,0,0,0,0,49,50,46,0,50,48,50,50,52,48,49,55,0,0,62,0,0,0,0,0,0,0,0,0,0,72,67,75,81,63,60,68,73,0,0,91,0,0,59
D20260010,Eduardo,Rivera,S,R,P,[],True,2008-12-01,77,176,African,dark,black,clean_shaven,RP,CL,,closer,0,0,0,0,55,54,50,0,50,50,48,50,52,50,52,0,57,65,0,0,0,0,0,0,0,0,0,0,0,61,77,69,78,63,78,62,0,81,80,0,0,0,60
D20260011,Gonzalo,Hlavacek,R,R,SS,[],False,2008-06-04,69,165,Hispanic,medium,blonde,clean_shaven,,,average,,51,48,51,51,50,50,56,50,49,49,0,0,0,0,0,0,0,0,0,0,0,73,65,81,67,50,0,0,50,73,70,0,0,0,0,0,0,0,0,0,0,0,67
D20260012,Percy,Gaines,R,R,CF,[],False,2008-12-28,73,226,Anglo,light,blonde,clean_shaven,,,elite_speed,,55,48,92,51,52,51,56,52,48,51,0,0,0,0,0,0,0,0,0,0,0,81,61,99,64,52,0,0,52,78,71,0,0,0,0,0,0,0,0,0,0,0,69
D20260013,Jose,Lopez,L,R,P,[],True,2008-05-21,75,208,Hispanic,light,brown,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,50,62,47,0,52,52,52,52,52,49,51,55,55,53,60,0,0,0,0,0,0,0,0,0,0,79,68,67,77,66,75,79,66,85,64,74,0,0,63
D20260014,Xavier,Wright,L,L,P,[],True,2008-01-15,74,224,Anglo,dark,black,beard,RP,SP,,power_sp,0,0,0,0,49,58,52,0,52,49,49,50,52,51,50,0,59,60,0,0,0,0,0,0,0,0,0,0,0,79,63,72,79,77,69,60,0,87,88,0,0,0,50
D20260015,Dong,Cahoon,R,R,P,[],True,2008-04-28,78,197,Anglo,medium,blonde,clean_shaven,RP,SP,,workhorse_sp,0,0,0,0,52,59,47,0,51,51,51,50,52,49,53,60,61,62,0,0,0,0,0,0,0,0,0,0,0,69,76,66,74,73,78,78,88,89,89,0,0,0,60
D20260016,Prince,Snowdon,L,R,3B,[],False,2008-02-06,70,239,Anglo,medium,blonde,clean_shaven,,,spray,,56,50,50,50,51,49,47,49,50,52,0,0,0,0,0,0,0,0,0,0,0,86,71,78,76,51,0,0,49,68,82,0,0,0,0,0,0,0,0,0,0,0,66
D20260017,Deshawn,Wright,R,R,C,[],False,2008-07-25,77,202,Anglo,light,black,clean_shaven,,,spray,,61,50,48,51,49,51,53,48,48,50,0,0,0,0,0,0,0,0,0,0,0,75,79,71,71,49,0,0,48,65,67,0,0,0,0,0,0,0,0,0,0,0,75
D20260018,Stewart,Mascioli,R,R,C,[],False,2008-12-02,68,179,Anglo,medium,blonde,goatee,,,gap,,49,51,52,50,49,52,56,51,52,52,0,0,0,0,0,0,0,0,0,0,0,59,73,65,69,49,0,0,51,67,70,0,0,0,0,0,0,0,0,0,0,0,69
