player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20260001,Jamal,Allen,R,R,3B,[],False,2008-03-22,72,163,Anglo,medium,black,clean_shaven,,,power,,52,62,49,51,52,48,53,50,52,52,0,0,0,0,0,0,0,0,0,0,0,72,75,70,78,52,0,0,50,76,75,0,0,0,0,0,0,0,0,0,0,0,70
D20260002,Jamal,Harris,S,R,P,[],True,2008-01-02,70,183,Hispanic,medium,black,clean_shaven,RP,SP,,power_sp,0,0,0,0,49,57,48,0,48,52,48,50,52,52,53,0,61,61,0,0,0,0,0,0,0,0,0,0,0,64,69,71,76,69,69,77,0,73,87,0,0,0,61
D20260003,Manuel,Castillo,R,R,3B,[],False,2008-02-11,74,168,Anglo,light,black,clean_shaven,,,average,,49,48,52,49,49,49,52,51,48,49,0,0,0,0,0,0,0,0,0,0,0,70,70,79,65,49,0,0,51,64,72,0,0,0,0,0,0,0,0,0,0,0,73
D20260004,Vernon,Klett,L,R,3B,[],False,2008-04-10,72,243,Hispanic,light,black,mustache,,,spray,,63,52,49,51,49,51,48,51,48,48,0,0,0,0,0,0,0,0,0,0,0,93,71,75,72,49,0,0,51,67,62,0,0,0,0,0,0,0,0,0,0,0,69
D20260005,Bart,Hariri,R,R,3B,[],False,2008-11-21,75,245,Anglo,light,brown,clean_shaven,,,balanced,,51,52,50,52,52,50,52,48,49,48,0,0,0,0,0,0,0,0,0,0,0,62,68,68,76,52,0,0,48,63,59,0,0,0,0,0,0,0,0,0,0,0,72
D20260006,Xavier,White,R,R,2B,[],False,2008-03-20,76,185,Hispanic,dark,brown,clean_shaven,,,balanced,,50,52,49,51,52,52,54,51,51,50,0,0,0,0,0,0,0,0,0,0,0,69,68,62,74,52,0,0,51,66,60,0,0,0,0,0,0,0,0,0,0,0,62
D20260007,Luis,Rodriguez,L,R,SS,[],False,2008-07-28,74,201,Anglo,light,red,goatee,,,balanced,,49,52,49,49,50,49,46,51,49,49,0,0,0,0,0,0,0,0,0,0,0,64,72,68,72,50,0,0,51,77,61,0,0,0,0,0,0,0,0,0,0,0,69
D20260008,Brandon,Lowitz,R,R,2B,[],False,2008-02-13,69,230,Anglo,light,black,clean_shaven,,,spray,,61,52,51,49,48,52,55,49,49,52,0,0,0,0,0,0,0,0,0,0,0,79,69,77,76,48,0,0,49,67,69,0,0,0,0,0,0,0,0,0,0,0,63
D20260009,Parker,Lueck,R,R,SS,[],False,2008-06-10,72,186,Anglo,dark,blonde,clean_shaven,,,spray,,55,49,50,51,50,51,54,52,48,52,0,0,0,0,0,0,0,0,0,0,0,70,79,61,80,50,0,0,52,78,68,0,0,0,0,0,0,0,0,0,0,0,71
D20260010,Robert,Ashurst,L,L,RF,[],False,2008-05-27,68,250,Hispanic,dark,blonde,clean_shaven,,,balanced,,50,50,51,51,50,52,44,52,48,50,0,0,0,0,0,0,0,0,0,0,0,60,77,71,64,50,0,0,52,65,63,0,0,0,0,0,0,0,0,0,0,0,69
D20260011,Rafael,Morales,R,R,2B,[],False,2008-05-26,71,174,Anglo,medium,blonde,goatee,,,power,,48,57,52,50,48,49,52,50,48,51,0,0,0,0,0,0,0,0,0,0,0,66,76,66,76,48,0,0,50,60,74,0,0,0,0,0,0,0,0,0,0,0,76
D20260012,Grover,Cappelluti,L,L,RF,[],False,2008-02-11,76,239,Anglo,light,black,clean_shaven,,,balanced,,48,49,52,49,51,49,47,52,51,51,0,0,0,0,0,0,0,0,0,0,0,73,65,82,74,51,0,0,52,79,70,0,0,0,0,0,0,0,0,0,0,0,71
D20260013,Damion,Baade,L,R,CF,[],False,2008-06-22,73,199,Anglo,light,brown,beard,,,speed,,52,51,70,50,48,51,44,48,50,48,0,0,0,0,0,0,0,0,0,0,0,75,62,96,70,48,0,0,48,79,62,0,0,0,0,0,0,0,0,0,0,0,64
