player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20260001,Joan,Lupiani,R,R,P,[],True,2008-03-20,74,164,Anglo,dark,black,goatee,RP,SP,,balanced_sp,0,0,0,0,51,53,47,0,50,50,50,51,52,50,49,60,59,61,0,0,0,0,0,0,0,0,0,0,0,69,72,67,67,68,60,65,71,86,91,0,0,0,62
D20260002,Hector,Ramirez,R,R,P,[],True,2008-09-14,76,169,Anglo,light,brown,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,51,59,50,0,50,52,52,50,52,48,53,55,0,0,60,0,0,0,0,0,0,0,0,0,0,74,74,71,82,72,73,73,74,0,0,72,0,0,65
D20260003,Manuel,Martinez,R,R,P,[],True,2008-12-25,71,201,Anglo,light,brown,clean_shaven,RP,SP,,finesse_sp,0,0,0,0,52,49,46,0,52,49,48,52,52,49,48,58,58,0,0,0,0,0,0,0,0,0,0,0,0,63,64,79,64,63,61,69,79,77,0,0,0,0,60
D20260004,Sam,Hellar,R,R,P,[],True,2008-03-19,72,210,Anglo,medium,black,clean_shaven,RP,RP,,power_rp,0,0,0,0,52,52,49,0,50,52,48,50,52,49,50,0,60,58,0,0,0,0,0,0,0,0,0,0,0,63,66,77,68,66,68,70,0,71,68,0,0,0,61
D20260005,Damon,Bossick,R,R,C,[],False,2008-02-11,72,213,Anglo,medium,brown,clean_shaven,,,spray,,56,48,48,50,48,52,53,50,48,50,0,0,0,0,0,0,0,0,0,0,0,82,64,77,60,48,0,0,50,58,67,0,0,0,0,0,0,0,0,0,0,0,77
D20260006,Willy,Mandler,S,R,C,[],False,2008-04-05,78,162,Hispanic,medium,brown,clean_shaven,,,average,,48,52,49,49,51,48,51,52,48,52,0,0,0,0,0,0,0,0,0,0,0,72,79,63,61,51,0,0,52,69,62,0,0,0,0,0,0,0,0,0,0,0,67
D20260007,Augustine,Kaai,R,R,1B,[],False,2008-05-24,72,214,Anglo,medium,black,beard,,,speed,,52,50,70,49,52,51,53,52,50,52,0,0,0,0,0,0,0,0,0,0,0,64,65,86,60,52,0,0,52,76,68,0,0,0,0,0,0,0,0,0,0,0,67
D20260008,Doyle,Firebaugh,L,L,1B,[],False,2008-01-13,78,199,Anglo,light,blonde,clean_shaven,,,balanced,,48,50,48,49,50,48,44,51,50,49,0,0,0,0,0,0,0,0,0,0,0,69,62,69,64,50,0,0,51,66,64,0,0,0,0,0,0,0,0,0,0,0,74
D20260009,Eduardo,Ramos,R,R,P,[],True,2008-02-19,70,183,Hispanic,medium,black,clean_shaven,RP,SP,,power_sp,0,0,0,0,52,47,48,0,51,50,52,52,52,49,50,0,61,61,0,56,0,0,0,0,0,0,0,0,0,80,76,71,75,69,74,60,0,78,80,0,68,0,70
D20260010,Leroy,Robinson,R,R,P,[],True,2008-11-19,70,248,Anglo,light,blonde,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,49,53,48,0,51,50,49,50,52,52,52,0,0,0,59,0,0,0,0,0,0,0,0,0,0,75,79,71,68,62,80,76,0,0,0,83,0,0,59
