player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20280001,Thad,Glew,L,L,P,[],True,2010-05-02,71,236,Anglo,light,blonde,clean_shaven,RP,CL,,closer,0,0,0,0,55,52,55,0,48,51,51,51,52,50,50,57,0,65,0,0,0,0,0,0,0,0,0,0,0,74,81,80,82,63,63,77,84,0,81,0,0,0,61
D20280002,Rufus,Gaines,R,R,P,[],True,2010-02-21,71,160,Anglo,medium,black,clean_shaven,RP,SP,,power_sp,0,0,0,0,51,49,48,0,52,51,52,52,52,51,51,0,58,62,0,55,0,0,0,0,0,0,0,0,0,72,73,73,82,74,66,71,0,78,81,0,80,0,58
D20280003,Xavier,Wright,R,R,P,[],True,2010-05-02,78,212,Anglo,light,black,clean_shaven,RP,SP,,finesse_sp,0,0,0,0,49,50,50,0,51,49,50,51,52,50,49,61,60,0,56,0,0,0,0,0,0,0,0,0,0,61,74,73,76,74,61,77,85,71,0,73,0,0,61
D20280004,Byron,Bybee,R,R,CF,[],False,2010-08-11,71,187,Anglo,dark,brown,clean_shaven,,,balanced,,48,49,49,49,50,49,54,51,52,51,0,0,0,0,0,0,0,0,0,0,0,59,76,69,75,50,0,0,51,71,64,0,0,0,0,0,0,0,0,0,0,0,75
D20280005,Jermaine,White,L,L,P,[],True,2010-09-24,77,233,Anglo,light,blonde,beard,RP,SP,,balanced_sp,0,0,0,0,51,56,54,0,50,48,50,50,52,52,49,60,0,60,0,0,0,0,0,0,0,0,0,0,0,65,58,74,76,80,65,65,89,0,79,0,0,0,60
D20280006,Wilber,Mcamis,R,R,P,[],True,2010-06-01,77,250,Anglo,dark,red,clean_shaven,RP,CL,,closer,0,0,0,0,55,46,48,0,49,51,52,50,52,48,52,0,0,65,0,0,0,0,0,0,0,0,0,0,0,67,79,68,64,78,71,78,0,0,92,0,0,0,61
D20280007,Jimmy,Mcgovern,L,R,P,[],True,2010-11-15,74,174,Anglo,medium,brown,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,52,42,47,0,51,49,51,51,52,52,48,0,0,0,58,0,0,0,0,0,0,0,0,0,0,70,67,67,75,74,79,77,0,0,0,69,0,0,59
D20280008,Jorge,Mendoza,R,R,CF,[],False,2010-10-26,71,165,Anglo,light,black,beard,,,elite_speed,,48,50,85,51,51,50,54,49,52,51,0,0,0,0,0,0,0,0,0,0,0,74,64,99,61,51,0,0,49,62,61,0,0,0,0,0,0,0,0,0,0,0,68
D20280009,Jerome,Lorance,S,R,P,[],True,2010-01-16,74,169,Anglo,medium,brown,clean_shaven,RP,CL,,closer,0,0,0,0,55,54,46,0,51,49,51,50,52,52,49,0,55,65,0,0,0,0,0,0,0,0,0,0,0,61,69,67,74,63,63,69,0,71,84,0,0,0,64
D20280010,Rafael,Delgado,S,R,P,[],True,2010-09-15,68,224,Anglo,medium,brown,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,48,59,48,0,49,52,50,52,52,52,51,59,59,0,0,0,0,0,0,0,0,0,0,0,0,63,67,65,77,75,71,73,78,80,0,0,0,0,59
D20280011,Darnell,King,R,R,SS,[],False,2010-02-24,75,183,Hispanic,dark,brown,clean_shaven,,,balanced,,52,50,49,50,50,49,55,49,52,51,0,0,0,0,0,0,0,0,0,0,0,78,72,62,62,50,0,0,49,67,70,0,0,0,0,0,0,0,0,0,0,0,72
D20280012,Hector,Ortiz,S,R,1B,[],False,2010-08-05,68,166,Anglo,light,black,clean_shaven,,,power,,49,59,50,49,49,52,50,48,52,50,0,0,0,0,0,0,0,0,0,0,0,60,70,63,59,49,0,0,48,71,66,0,0,0,0,0,0,0,0,0,0,0,68
D20280013,Moses,Sleet,R,R,P,[],True,2010-07-16,70,211,Anglo,light,blonde,clean_shaven,RP,CL,,closer,0,0,0,0,55,47,50,0,49,52,50,50,52,52,53,57,55,65,0,0,0,0,0,0,0,0,0,0,0,77,77,72,68,80,80,80,67,82,80,0,0,0,66
D20280014,Orville,Hagle,L,R,3B,[],False,2010-09-28,70,178,Anglo,light,brown,clean_shaven,,,average,,52,50,52,49,51,50,47,52,51,50,0,0,0,0,0,0,0,0,0,0,0,79,75,76,70,51,0,0,52,75,60,0,0,0,0,0,0,0,0,0,0,0,69
D20280015,Ricardo,Martinez,R,R,P,[],True,2010-07-14,78,205,Hispanic,light,brown,clean_shaven,RP,SP,,groundball_sp,0,0,0,0,48,49,46,0,52,49,49,51,52,50,51,57,55,53,59,0,0,0,0,0,0,0,0,0,0,63,66,67,64,63,80,75,75,79,76,73,0,0,59
D20280016,Brain,Aliberti,R,R,SS,[],False,2010-07-01,71,210,Anglo,dark,blonde,clean_shaven,,,balanced,,52,52,49,51,48,52,55,52,48,48,0,0,0,0,0,0,0,0,0,0,0,74,70,60,81,48,0,0,52,58,68,0,0,0,0,0,0,0,0,0,0,0,71
D20280017,Jamal,Taylor,R,R,RF,['LF'],False,2010-01-28,69,234,Anglo,medium,blonde,clean_shaven,,,power,,52,58,49,49,48,51,52,50,48,51,0,0,0,0,0,0,0,0,0,0,0,63,83,79,63,48,0,0,50,78,70,0,0,0,0,0,0,0,0,0,0,0,64
D20280018,Wilford,Deale,L,R,P,[],True,2010-01-12,69,193,Hispanic,medium,blonde,mustache,RP,RP,,groundball_rp,0,0,0,0,52,49,46,0,52,51,51,50,52,51,53,0,54,0,58,0,0,0,0,0,0,0,0,0,0,77,61,62,75,79,76,83,0,68,0,78,0,0,63
