player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P3552,Darnell,Walker,1999-11-14,69,209,African,dark,black,clean_shaven,L,P,,1,RP,CL,,,,,55,,,,51,52,50,50,52,49,52,0,56,65,0,0,0,,,,,0,,,,62,60,65,57,61,61,58,0,64,74,0,0,0,False,,,0,,,,,,0,50,closer,
P4767,Pedro,Flores,1990-01-28,76,189,Hispanic,light,black,clean_shaven,R,P,,1,RP,SP,,,,,51,,,,48,52,48,50,52,52,53,0,54,0,62,0,0,,,,,0,,,,38,46,41,43,40,43,49,0,54,0,58,0,0,False,,,0,,,,,,0,50,groundball_sp,
P4135,Yong,Park,1992-10-04,68,179,Asian,light,black,beard,R,P,,1,RP,SP,,,,,50,,,,51,52,51,50,52,48,52,54,59,59,0,0,0,,,,,0,,,,46,51,46,52,45,41,52,45,51,50,0,0,0,False,,,0,,,,,,0,50,power_sp,
P3764,Cornelius,Crummie,1996-01-14,74,215,Anglo,light,brown,mustache,R,P,,1,RP,SP,,,,,50,,,,49,49,48,50,52,52,50,59,62,0,0,0,0,,,,,0,,,,46,45,51,51,51,49,53,60,58,0,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P5484,Cedric,Harris,1999-04-17,75,207,African,dark,black,beard,L,P,,1,RP,SP,,,,,52,,,,48,49,48,50,52,48,48,58,62,62,57,0,0,,,,,0,,,,61,55,64,64,54,57,53,63,71,70,71,0,0,False,,,0,,,,,,0,50,balanced_sp,
P6796,Tyrone,Scott,1998-07-20,76,228,African,medium,brown,beard,R,P,,1,RP,SP,,,,,50,,,,50,48,51,52,52,48,48,0,58,59,0,0,0,,,,,0,,,,55,61,58,58,59,63,54,0,72,73,0,0,0,False,,,0,,,,,,0,50,power_sp,
P6579,Sung,Kim,1991-07-26,78,163,Asian,light,brown,clean_shaven,L,P,,1,RP,SP,,,,,52,,,,51,50,50,50,52,49,49,57,56,0,58,0,0,,,,,0,,,,47,48,40,50,41,42,40,49,46,0,57,0,0,False,,,0,,,,,,0,50,groundball_sp,
P5051,Deshawn,Washington,2003-01-25,69,171,African,dark,black,clean_shaven,R,P,,1,RP,SP,,,,,50,,,,52,49,50,52,52,49,47,62,62,62,0,0,0,,,,,0,,,,66,57,65,64,61,54,53,74,67,68,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P7253,Yong,Wang,1999-11-04,76,225,Asian,medium,black,clean_shaven,R,P,,1,RP,SP,,,,,48,,,,49,50,49,50,52,50,50,0,62,59,0,0,0,,,,,0,,,,60,59,64,63,57,56,64,0,70,69,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P8828,Roberto,Torres,1997-02-28,74,212,Hispanic,medium,black,clean_shaven,R,P,,1,RP,SP,,,,,48,,,,51,48,48,51,52,49,47,60,59,62,56,0,0,,,,,0,,,,48,44,51,47,45,45,47,64,58,61,55,0,0,False,,,0,,,,,,0,50,balanced_sp,
