player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P1077,Sung,Li,2000-12-25,73,241,Asian,medium,black,clean_shaven,L,P,,1,RP,CL,,,,,55,,,,52,50,52,52,52,49,51,56,0,65,0,0,0,,,,,0,,,,59,60,63,67,57,61,58,62,0,70,0,0,0,False,,,0,,,,,,0,50,closer,
P8373,Leroy,Baker,2003-09-25,74,167,African,dark,brown,mustache,R,P,,1,RP,RP,,,,,49,,,,52,52,49,50,52,50,51,0,0,0,61,0,0,,,,,0,,,,63,65,64,57,63,63,63,0,0,0,66,0,0,False,,,0,,,,,,0,50,groundball_rp,
P2271,Eduardo,Garcia,1994-05-31,68,163,Hispanic,medium,black,clean_shaven,L,P,,1,RP,SP,,,,,48,,,,49,49,49,50,52,51,47,61,60,0,0,0,0,,,,,0,,,,44,50,53,50,49,49,46,64,62,0,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P3467,Rafael,Delgado,1987-06-08,73,219,Hispanic,light,black,clean_shaven,L,P,,1,RP,SP,,,,,49,,,,50,50,48,50,52,52,49,56,62,59,0,0,0,,,,,0,,,,40,48,47,47,44,44,40,46,55,49,0,0,0,False,,,0,,,,,,0,50,power_sp,
P4267,Hector,Diaz,1990-04-04,76,199,Hispanic,medium,brown,clean_shaven,L,P,,1,RP,SP,,,,,52,,,,48,52,48,50,52,49,52,0,59,59,0,0,0,,,,,0,,,,40,50,48,47,39,44,45,0,52,52,0,0,0,False,,,0,,,,,,0,50,power_sp,
P5784,Sung,Liu,1995-01-26,71,234,Asian,light,black,mustache,L,P,,1,RP,SP,,,,,49,,,,48,49,49,51,52,48,50,61,58,54,0,0,0,,,,,0,,,,53,46,47,54,53,52,48,58,58,52,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P6663,Darnell,Scott,1989-12-08,77,166,African,dark,brown,goatee,L,P,,1,RP,SP,,,,,50,,,,51,51,48,50,52,49,50,0,61,59,56,57,0,,,,,0,,,,48,51,47,43,48,47,45,0,53,53,55,47,0,False,,,0,,,,,,0,50,power_sp,
P7824,Leroy,Wright,1996-04-19,68,186,African,dark,black,beard,R,P,,1,RP,RP,,,,,48,,,,49,49,48,50,52,50,49,0,0,58,0,0,0,,,,,0,,,,45,53,55,49,48,49,54,0,0,61,0,0,0,False,,,0,,,,,,0,50,power_rp,
P2941,Deshawn,Carter,2002-10-31,73,199,African,dark,black,clean_shaven,L,P,,1,RP,CL,,,,,52,,,,48,49,48,50,52,49,49,0,54,65,0,0,0,,,,,0,,,,56,63,57,57,58,56,62,0,69,72,0,0,0,False,,,0,,,,,,0,50,closer,
P4900,Sung,Singh,2001-10-11,68,174,Asian,light,brown,goatee,L,P,,1,RP,SP,,,,,47,,,,52,50,48,50,52,51,52,55,56,0,59,0,0,,,,,56,,,,59,61,57,60,61,63,60,65,70,0,68,0,0,False,,,0,,,,,,0,50,groundball_sp,
