timestamp,season_date,team_id,player_id,player_name,action,from_level,to_level,counterparty,details
2025-10-17 22:55:36,2025-07-15,PIT,D20250009,Tobias Cademartori,draft,,LOW,,Drafted in 2025 Amateur Draft (PIT: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,LOS,D20250019,Cedric Baker,draft,,LOW,,Drafted in 2025 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,CIN,D20250004,Adam Turbide,draft,,LOW,,Drafted in 2025 Amateur Draft (CIN: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,BUF,D20250010,Gene Lyday,draft,,LOW,,Drafted in 2025 Amateur Draft (BUF: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,WAS,D20250022,Hector Garcia,draft,,LOW,,Drafted in 2025 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,HOU,D20250025,Cleveland Cobia,draft,,LOW,,Drafted in 2025 Amateur Draft (HOU: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,MIN,D20250046,Carlos Cruz,draft,,LOW,,Drafted in 2025 Amateur Draft (MIN: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,BAL,D20250045,Manuel Gonzalez,draft,,LOW,,Drafted in 2025 Amateur Draft (BAL: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,ATL,D20250047,Rafael Torres,draft,,LOW,,Drafted in 2025 Amateur Draft (ATL: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,GRE,D20250032,Duncan Ruvo,draft,,LOW,,Drafted in 2025 Amateur Draft (GRE: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,NEW,D20250024,Sung Pham,draft,,LOW,,Drafted in 2025 Amateur Draft (NEW: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,LAS,D20250006,Luis Gomez,draft,,LOW,,Drafted in 2025 Amateur Draft (LAS: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,PIT,D20250017,Carlos Vasquez,draft,,LOW,,Drafted in 2025 Amateur Draft (PIT: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,LOS,D20250026,Deshawn Carter,draft,,LOW,,Drafted in 2025 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,CIN,D20250036,Stephan Chavana,draft,,LOW,,Drafted in 2025 Amateur Draft (CIN: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,BUF,D20250041,Carlos Ramos,draft,,LOW,,Drafted in 2025 Amateur Draft (BUF: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,WAS,D20250023,Everette Stoeger,draft,,LOW,,Drafted in 2025 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,HOU,D20250001,Leroy Harris,draft,,LOW,,Drafted in 2025 Amateur Draft (HOU: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,MIN,D20250018,Ricardo Rodriguez,draft,,LOW,,Drafted in 2025 Amateur Draft (MIN: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,BAL,D20250031,Antonio Delgado,draft,,LOW,,Drafted in 2025 Amateur Draft (BAL: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,ATL,D20250021,Carlos Vasquez,draft,,LOW,,Drafted in 2025 Amateur Draft (ATL: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,GRE,D20250020,Tyrone White,draft,,LOW,,Drafted in 2025 Amateur Draft (GRE: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,NEW,D20250002,Francisco Gomez,draft,,LOW,,Drafted in 2025 Amateur Draft (NEW: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,LAS,D20250038,Jamal Carter,draft,,LOW,,Drafted in 2025 Amateur Draft (LAS: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,PIT,D20250003,Rodrick Michalek,draft,,LOW,,Drafted in 2025 Amateur Draft (PIT: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,LOS,D20250039,Alejandro Perez,draft,,LOW,,Drafted in 2025 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,CIN,D20250042,Fernando Rivera,draft,,LOW,,Drafted in 2025 Amateur Draft (CIN: LOW roster exceeds 10 players (fix before resuming).)
2025-10-17 22:55:36,2025-07-15,BUF,D20250008,Augustus Mainz,draft,,LOW,,Drafted in 2025 Amateur Draft (BUF: LOW roster exceeds 10 players (fix before resuming).)
