player_id,first_name,last_name,bats,throws,primary_position,other_positions,is_pitcher,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,role,preferred_pitching_role,hitter_archetype,pitcher_archetype,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,durability
D20250001,Sung,Hassan,R,R,C,[],False,2007-12-18,71,170,Anglo,light,blonde,clean_shaven,,,average,,50,52,51,49,50,51,53,50,52,50,0,0,0,0,0,0,0,0,0,0,0,65,81,67,66,50,0,0,50,71,80,0,0,0,0,0,0,0,0,0,0,0,59
D20250002,Lenny,Theodore,R,R,P,[],True,2007-10-04,72,163,Hispanic,dark,black,clean_shaven,RP,RP,,groundball_rp,0,0,0,0,48,50,49,0,50,51,48,50,52,48,49,0,53,54,61,0,0,0,0,0,0,0,0,0,0,65,75,74,70,66,75,69,0,83,78,72,0,0,55
D20250003,Johnie,Collari,R,R,P,[],True,2007-03-05,72,210,Anglo,medium,blonde,beard,RP,CL,,closer,0,0,0,0,51,62,48,0,50,49,50,50,52,52,51,0,55,65,0,0,0,0,0,0,0,0,0,0,0,70,64,71,72,72,67,64,0,76,79,0,0,0,66
D20250004,Felipe,Plotz,S,R,SS,[],False,2007-09-12,75,188,Anglo,light,black,clean_shaven,,,spray,,57,50,52,50,50,48,52,50,49,48,0,0,0,0,0,0,0,0,0,0,0,84,75,75,63,50,0,0,50,69,71,0,0,0,0,0,0,0,0,0,0,0,72
D20250005,Cole,Gilday,R,L,CF,[],False,2007-12-14,72,160,Anglo,light,brown,clean_shaven,,,average,,52,50,50,51,52,51,54,48,51,52,0,0,0,0,0,0,0,0,0,0,0,72,69,80,61,52,0,0,48,75,79,0,0,0,0,0,0,0,0,0,0,0,74
D20250006,Mariano,Syed,S,R,SS,[],False,2007-03-25,78,197,Anglo,light,black,beard,,,balanced,,49,51,50,50,49,48,50,50,52,51,0,0,0,0,0,0,0,0,0,0,0,69,78,76,79,49,0,0,50,66,74,0,0,0,0,0,0,0,0,0,0,0,66
D20250007,Zachery,Leh,R,R,3B,[],False,2007-03-24,74,169,Anglo,light,black,mustache,,,speed,,50,52,70,49,51,50,55,49,52,50,0,0,0,0,0,0,0,0,0,0,0,61,66,81,75,51,0,0,49,79,79,0,0,0,0,0,0,0,0,0,0,0,66
D20250008,Louie,Slaight,R,R,2B,[],False,2007-04-13,71,200,Anglo,medium,red,clean_shaven,,,balanced,,48,48,48,49,49,52,53,51,48,52,0,0,0,0,0,0,0,0,0,0,0,65,71,70,71,49,0,0,51,78,67,0,0,0,0,0,0,0,0,0,0,0,65
D20250009,Fernando,Lopez,R,R,P,[],True,2007-09-06,77,161,Anglo,medium,brown,clean_shaven,RP,SP,,balanced_sp,0,0,0,0,50,55,47,0,49,52,48,50,52,48,54,62,61,59,0,54,0,0,0,0,0,0,0,0,0,74,72,62,69,66,75,74,77,73,84,0,69,0,59
D20250010,Jamal,Jackson,R,R,P,[],True,2007-07-21,73,221,Anglo,medium,black,goatee,RP,SP,,power_sp,0,0,0,0,52,48,50,0,51,52,52,50,52,52,52,57,58,60,55,0,0,0,0,0,0,0,0,0,0,75,71,60,68,76,62,82,74,77,75,75,0,0,59
