player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P4796,Edison,Pavlick,1999-04-28,70,213,Anglo,light,brown,clean_shaven,L,P,,1,RP,CL,,,,,55,,,,52,51,51,52,52,52,50,0,0,65,0,0,0,,,,,0,,,,67,63,65,67,63,60,59,0,0,80,0,0,0,False,,,0,,,,,,0,50,closer,
P1311,Yong,Wang,2001-12-08,73,213,Asian,light,black,clean_shaven,L,P,,1,RP,RP,,,,,52,,,,48,51,51,50,52,51,52,0,60,60,0,0,0,,,,,0,,,,62,57,56,61,58,59,63,0,74,70,0,0,0,False,,,0,,,,,,0,50,power_rp,
P7448,Troy,Irie,1991-08-07,72,224,Anglo,light,brown,clean_shaven,S,P,,1,RP,SP,,,,,48,,,,51,50,51,52,52,48,51,58,59,57,0,54,0,,,,,0,,,,48,48,45,47,51,43,42,53,59,52,0,49,0,False,,,0,,,,,,0,50,finesse_sp,
P5748,Hector,Ortiz,1999-03-31,69,246,Hispanic,medium,black,goatee,R,P,,1,RP,CL,,,,,49,,,,49,50,48,51,52,49,50,54,0,65,0,0,0,,,,,0,,,,54,56,58,60,55,57,62,67,0,71,0,0,0,False,,,0,,,,,,0,50,closer,
P4935,Jamal,Gaines,1996-12-22,71,237,African,dark,black,clean_shaven,R,P,,1,RP,SP,,,,,49,,,,50,49,49,50,52,48,50,59,59,61,0,0,0,,,,,0,,,,53,48,52,51,46,50,54,54,64,58,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P2204,Sung,Tran,1989-01-21,78,163,Asian,dark,black,clean_shaven,R,P,,1,RP,SP,,,,,50,,,,52,50,52,50,52,49,49,60,59,0,0,0,0,,,,,0,,,,43,42,50,47,42,47,40,55,53,0,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P3508,Roberto,Guerrero,2002-06-24,75,187,Hispanic,medium,black,goatee,L,P,,1,RP,RP,,,,,49,,,,51,49,51,52,52,52,51,56,0,0,62,0,0,,,,,0,,,,58,56,65,62,63,67,64,65,0,0,68,0,0,False,,,0,,,,,,0,50,groundball_rp,
P9042,Manuel,Ramirez,1988-06-08,72,223,Hispanic,medium,brown,clean_shaven,R,P,,1,RP,RP,,,,,50,,,,50,51,48,50,52,51,50,0,58,62,54,0,0,,,,,0,,,,45,48,46,45,47,47,42,0,56,56,47,0,0,False,,,0,,,,,,0,50,power_rp,
P1035,Tyrone,Gaines,1990-08-14,78,160,African,dark,black,goatee,S,P,,1,RP,RP,,,,,48,,,,48,50,51,52,52,51,49,0,62,61,0,0,0,,,,,0,,,,38,44,50,49,45,50,42,0,54,57,0,0,0,False,,,0,,,,,,0,50,power_rp,
P5510,Jewell,Keltz,2002-10-06,72,237,Anglo,light,black,clean_shaven,R,P,,1,RP,RP,,,,,52,,,,52,48,48,50,52,50,47,62,58,57,0,0,0,,,,,0,,,,64,55,65,67,57,58,58,72,63,71,0,0,0,False,,,0,,,,,,0,50,finesse_rp,
