player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P4724,Yong,Liu,2000-06-29,74,178,Asian,light,black,goatee,R,P,,1,RP,CL,,,,,55,,,,50,51,50,50,52,52,51,0,57,65,0,0,0,,,,,0,,,,58,57,56,61,55,65,58,0,62,76,0,0,0,False,,,0,,,,,,0,50,closer,
P1624,Sung,Park,1994-06-28,78,193,Asian,light,black,clean_shaven,R,P,,1,RP,SP,,,,,48,,,,52,52,51,50,52,48,54,55,0,0,61,0,0,,,,,0,,,,54,57,50,47,53,43,52,60,0,0,62,0,0,False,,,0,,,,,,0,50,groundball_sp,
P1043,Yong,Tanaka,1994-12-05,75,228,Asian,light,black,goatee,R,P,,1,RP,SP,,,,,51,,,,49,48,52,50,52,51,49,62,61,0,0,0,0,,,,,0,,,,48,53,50,51,54,53,45,61,64,0,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P1499,Sung,Li,1993-09-26,75,170,Asian,medium,black,clean_shaven,S,P,,1,RP,SP,,,,,48,,,,51,50,50,50,52,52,50,0,53,0,62,0,0,,,,,0,,,,47,40,42,47,48,52,40,0,43,0,61,0,0,False,,,0,,,,,,0,50,groundball_sp,
P6183,Xavier,Harris,1994-03-07,75,195,African,dark,black,mustache,R,P,,1,RP,SP,,,,,51,,,,52,49,50,50,52,51,50,55,61,59,54,0,0,,,,,0,,,,55,45,47,54,55,52,46,55,63,58,56,0,0,False,,,0,,,,,,0,50,power_sp,
P3457,Malik,White,1994-07-21,76,216,African,dark,black,beard,L,P,,1,RP,SP,,,,,48,,,,50,52,49,50,52,48,52,58,62,59,57,0,0,,,,,0,,,,55,50,55,49,49,48,57,55,57,54,58,0,0,False,,,0,,,,,,0,50,workhorse_sp,
P1139,Jamal,Green,1996-08-22,72,179,African,dark,black,goatee,L,P,,1,RP,SP,,,,,49,,,,49,51,51,50,52,51,51,60,61,0,0,54,0,,,,,0,,,,53,49,46,49,49,55,47,62,56,0,0,55,0,False,,,0,,,,,,0,50,finesse_sp,
P7019,Tyrone,Robinson,2000-01-06,69,246,African,medium,black,clean_shaven,R,P,,1,RP,RP,,,,,51,,,,52,48,50,50,52,49,47,62,62,0,0,0,0,,,,,0,,,,65,55,59,67,58,60,60,77,69,0,0,0,0,False,,,0,,,,,,0,50,finesse_rp,
P2621,Jamal,Robinson,1987-01-23,71,209,African,medium,black,beard,L,P,,1,RP,RP,,,,,50,,,,50,48,49,51,52,50,47,56,0,53,59,0,0,,,,,0,,,,47,40,50,44,45,48,46,53,0,51,54,0,0,False,,,0,,,,,,0,50,groundball_rp,
P1537,Sung,Choi,1998-05-25,78,221,Asian,medium,black,beard,L,P,,1,RP,SP,,,,,51,,,,50,49,52,50,52,50,47,60,60,55,0,0,0,,,,,0,,,,60,64,65,67,63,65,57,70,75,60,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P7323,Rafael,Torres,1988-11-01,77,225,Hispanic,light,brown,clean_shaven,R,P,,1,RP,SP,,,,,50,,,,52,50,49,50,52,50,51,58,0,62,0,0,0,,,,,0,,,,46,42,45,48,39,45,46,58,0,53,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P1584,Curt,Jozsa,2001-04-30,72,223,Anglo,medium,brown,mustache,R,C,,0,,,51,62,48,50,48,48,52,52,49,52,,,,,,,,,,,,65,73,59,59,48,0,0,52,55,64,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P2935,Percy,Mitchell,1989-09-17,77,173,African,dark,black,clean_shaven,S,1B,,0,,,56,50,50,49,50,52,48,50,49,52,,,,,,,,,,,,53,47,42,47,50,0,0,50,47,43,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P4854,Xavier,Gaines,2004-09-12,76,225,African,dark,black,clean_shaven,S,2B,,0,,,51,52,70,51,51,49,50,50,49,52,,,,,,,,,,,,75,81,80,61,51,0,0,50,65,68,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P7140,Jamal,Harris,1993-05-29,74,174,African,dark,brown,goatee,R,3B,,0,,,49,49,48,48,52,49,52,48,52,48,,,,,,,,,,,,47,49,45,42,52,0,0,48,50,48,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P8163,Sung,Hassan,1987-08-05,73,201,Asian,light,black,beard,R,SS,3B,0,,,61,52,51,51,50,52,53,48,48,50,,,,,,,,,,,,51,52,50,50,50,0,0,48,45,46,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P4745,Percy,Wright,1996-02-26,75,238,African,medium,black,clean_shaven,S,LF,,0,,,52,52,50,49,49,48,52,50,49,52,,,,,,,,,,,,53,54,48,45,49,0,0,50,44,55,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P8953,Sung,Liu,2001-04-15,70,169,Asian,light,black,clean_shaven,R,CF,,0,,,48,50,49,48,48,52,55,51,50,48,,,,,,,,,,,,60,62,63,58,48,0,0,51,61,59,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P7721,Hector,Reyes,1996-11-22,71,250,Hispanic,dark,black,mustache,L,RF,,0,,,50,51,49,50,52,51,45,50,50,49,,,,,,,,,,,,47,50,50,49,52,0,0,50,54,52,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P7260,Sung,Tanaka,1992-01-07,68,185,Asian,medium,black,clean_shaven,R,3B,,0,,,51,50,51,51,49,50,54,49,48,51,,,,,,,,,,,,41,41,51,46,49,0,0,49,42,49,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P3621,Sung,Lin,2003-11-24,70,172,Asian,medium,brown,clean_shaven,L,CF,,0,,,51,62,52,51,50,49,46,49,52,49,,,,,,,,,,,,56,75,66,63,50,0,0,49,61,64,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P7552,Luis,Sanchez,2004-06-01,70,228,Hispanic,dark,black,clean_shaven,R,1B,,0,,,60,59,50,49,48,48,52,49,50,49,,,,,,,,,,,,74,84,61,67,48,0,0,49,77,67,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P8797,Yong,Wang,1999-07-24,72,179,Asian,medium,black,beard,L,CF,SS,0,,,51,52,70,50,52,48,48,48,52,52,,,,,,,,,,,,65,65,84,64,52,0,0,48,66,58,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P3736,Leroy,Baker,1989-12-25,72,165,African,dark,black,beard,R,2B,,0,,,50,50,52,51,49,50,55,49,49,51,,,,,,,,,,,,40,44,48,51,49,0,0,49,44,41,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P8620,Fernando,Rivera,2003-04-20,71,225,Hispanic,light,blonde,clean_shaven,R,C,,0,,,52,58,49,51,48,50,56,49,52,48,,,,,,,,,,,,66,72,55,65,48,0,0,49,64,54,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P9528,Yong,Zhang,2004-08-14,71,200,Asian,medium,black,clean_shaven,R,P,,1,RP,CL,,,,,55,,,,48,48,52,50,52,48,49,0,57,65,0,0,0,,,,,0,,,,66,70,75,79,65,72,63,0,69,82,0,0,0,False,,,0,,,,,,0,50,closer,
P2416,Sung,Yamamoto,1995-07-13,71,216,Asian,medium,black,mustache,S,P,,1,RP,RP,,,,,48,,,,48,50,52,50,52,48,48,0,0,59,0,0,0,,,,,0,,,,50,49,51,52,57,49,47,0,0,61,0,0,0,False,,,0,,,,,,0,50,power_rp,
P2352,Malik,Jackson,1990-01-09,76,181,African,dark,black,goatee,L,P,,1,RP,SP,,,,,48,,,,49,48,52,50,52,50,47,58,62,0,0,0,0,,,,,0,,,,46,45,45,50,51,50,38,48,55,0,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P5896,Raul,Cruz,1998-04-19,75,171,Hispanic,medium,blonde,clean_shaven,R,P,,1,RP,SP,,,,,48,,,,50,48,52,50,52,49,47,58,60,0,0,0,0,,,,,0,,,,62,61,60,57,67,56,54,68,67,0,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P4671,Rufus,Young,1993-03-17,68,209,African,light,black,goatee,S,P,,1,RP,SP,,,,,49,,,,48,51,48,50,52,51,51,59,59,60,0,0,0,,,,,0,,,,42,48,46,49,44,50,47,56,56,55,0,0,0,False,,,0,,,,,,0,50,workhorse_sp,
P1548,Deshawn,Carter,2002-11-23,70,245,African,dark,black,clean_shaven,L,P,,1,RP,SP,,,,,52,,,,52,51,48,52,52,50,50,60,59,0,0,0,0,,,,,0,,,,65,64,62,62,57,58,64,68,70,0,0,0,0,False,,,0,,,,,,0,50,finesse_sp,
P7853,Manuel,Ortiz,1996-04-25,69,218,Hispanic,medium,black,beard,R,P,,1,RP,LR,,,,,49,,,,50,50,52,50,52,51,48,60,61,0,0,0,0,,,,,0,,,,50,52,47,47,52,53,51,57,64,0,0,0,0,False,,,0,,,,,,0,50,long_relief,
P7098,Chang,Penisson,1991-03-23,76,213,Anglo,light,blonde,beard,R,LF,,0,,,48,51,48,51,51,51,56,48,52,51,,,,,,,,,,,,48,48,46,49,51,0,0,48,47,44,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
