player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype
P1120,Xavier,Washington,2000-06-12,69,168,African,light,black,beard,R,P,,1,RP,CL,,,,,55,,,,48,49,52,50,52,50,49,0,54,65,0,0,0,,,,,0,,,,54,63,59,57,65,61,62,0,69,73,0,0,0,False,,,0,,,,,,0,50,closer,
P7799,Trevor,Wassmann,1997-08-02,76,209,Anglo,medium,brown,clean_shaven,R,P,,1,RP,SP,,,,,50,,,,48,52,48,50,52,48,53,62,62,54,0,53,0,,,,,0,,,,50,47,55,54,46,52,52,57,57,50,0,55,0,False,,,0,,,,,,0,50,finesse_sp,
P8342,Luis,Mendoza,1989-03-09,73,248,Hispanic,light,brown,goatee,S,P,,1,RP,RP,,,,,50,,,,51,50,50,50,52,50,50,0,0,0,61,0,0,,,,,0,,,,50,43,47,50,40,48,47,0,0,0,53,0,0,False,,,0,,,,,,0,50,groundball_rp,
P3577,Tyrone,Baker,2001-09-08,78,225,African,dark,black,goatee,R,P,,1,RP,RP,,,,,48,,,,49,51,50,50,52,51,50,0,0,58,0,0,0,,,,,0,,,,62,58,55,67,56,66,57,0,0,67,0,0,0,False,,,0,,,,,,0,50,power_rp,
P1979,Jamal,Washington,1995-08-14,74,178,African,dark,brown,clean_shaven,R,P,,1,RP,SP,,,,,51,,,,49,50,51,50,52,50,52,58,60,60,0,56,0,,,,,0,,,,46,47,45,47,47,52,49,53,59,62,0,56,0,False,,,0,,,,,,0,50,workhorse_sp,
P4053,Antione,Stotz,1988-12-19,75,229,Anglo,dark,blonde,beard,L,P,,1,RP,SP,,,,,50,,,,52,51,48,51,52,50,52,0,62,60,0,0,0,,,,,0,,,,51,45,44,42,48,46,47,0,58,60,0,0,0,False,,,0,,,,,,0,50,power_sp,
P8102,Raul,Sanchez,1997-12-26,68,212,Hispanic,dark,brown,mustache,L,P,,1,RP,SP,,,,,52,,,,51,52,48,52,52,51,50,0,61,61,0,0,0,,,,,0,,,,49,53,57,50,50,52,48,0,61,65,0,0,0,False,,,0,,,,,,0,50,workhorse_sp,
P2373,Cedric,Jefferson,1989-07-21,70,197,African,dark,black,beard,R,P,,1,RP,SP,,,,,50,,,,52,49,48,50,52,48,50,0,59,60,0,0,0,,,,,0,,,,47,46,45,48,44,44,45,0,50,53,0,0,0,False,,,0,,,,,,0,50,workhorse_sp,
P9319,Sung,Tanaka,1988-06-20,69,165,Asian,light,black,clean_shaven,L,P,,1,RP,SP,,,,,49,,,,49,51,51,50,52,48,52,59,62,0,57,55,0,,,,,0,,,,47,51,47,46,51,40,47,56,56,0,49,54,0,False,,,0,,,,,,0,50,finesse_sp,
P2328,Deshawn,Harris,1998-05-27,71,228,African,medium,brown,clean_shaven,L,P,,1,RP,SP,,,,,48,,,,48,51,52,51,52,48,49,59,58,58,0,0,0,,,,,0,,,,59,60,63,63,66,55,64,74,64,73,0,0,0,False,,,0,,,,,,0,50,balanced_sp,
P9303,Rufus,Jefferson,1987-09-28,73,211,African,dark,black,clean_shaven,L,P,,1,RP,RP,,,,,50,,,,50,50,49,50,52,50,51,0,62,60,0,0,0,,,,,0,,,,44,43,46,49,48,50,44,0,57,58,0,0,0,False,,,0,,,,,,0,50,power_rp,
P1276,Fernando,Castillo,1995-12-24,77,220,Hispanic,light,brown,clean_shaven,R,C,,0,,,50,50,49,49,49,52,52,49,52,52,,,,,,,,,,,,50,48,54,51,49,0,0,49,51,50,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P4866,Sung,Singh,1992-11-14,71,232,Asian,medium,black,clean_shaven,L,1B,,0,,,49,48,48,50,49,51,46,49,52,50,,,,,,,,,,,,43,46,42,48,49,0,0,49,49,42,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P9451,Hector,Sanchez,1994-10-16,74,194,Hispanic,medium,black,beard,R,2B,,0,,,48,48,49,51,52,49,55,51,52,48,,,,,,,,,,,,52,45,51,49,52,0,0,51,52,45,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P5206,Yong,Lin,1989-10-05,71,178,Asian,medium,black,clean_shaven,R,3B,,0,,,50,49,70,51,52,49,56,52,49,49,,,,,,,,,,,,45,44,65,42,52,0,0,52,41,42,,,,,,,,,,,,False,,,0,,,,,,0,50,,speed
P8933,Ricardo,Guerrero,1997-09-19,74,240,Hispanic,medium,red,mustache,R,SS,,0,,,52,51,49,50,48,51,55,50,49,48,,,,,,,,,,,,56,48,47,46,48,0,0,50,45,43,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P4373,Abraham,Klave,1988-12-27,68,183,Anglo,light,blonde,beard,R,LF,,0,,,48,60,48,48,52,49,53,48,49,48,,,,,,,,,,,,48,57,39,41,52,0,0,48,45,41,,,,,,,,,,,,False,,,0,,,,,,0,50,,power
P5905,Sung,Khan,2004-02-28,72,244,Asian,medium,black,clean_shaven,S,CF,,0,,,59,49,48,49,51,50,48,49,50,49,,,,,,,,,,,,74,66,62,60,51,0,0,49,61,78,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
P3989,Fernando,Guerrero,2002-06-09,73,184,Hispanic,light,brown,clean_shaven,L,RF,,0,,,56,58,50,49,48,51,48,51,51,52,,,,,,,,,,,,63,63,59,56,48,0,0,51,58,60,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P1331,Yong,Zhang,2000-01-30,72,231,Asian,medium,brown,beard,L,2B,,0,,,51,49,51,49,49,51,47,50,51,48,,,,,,,,,,,,66,63,66,63,49,0,0,50,66,57,,,,,,,,,,,,False,,,0,,,,,,0,50,,average
P3907,Yong,Choi,1989-03-19,70,236,Asian,medium,black,clean_shaven,R,1B,,0,,,49,52,50,50,52,48,54,48,49,50,,,,,,,,,,,,41,48,47,44,52,0,0,48,42,45,,,,,,,,,,,,False,,,0,,,,,,0,50,,balanced
P2609,Sung,Chen,2001-05-20,72,212,Asian,medium,black,clean_shaven,R,3B,,0,,,51,50,48,51,48,50,56,51,51,50,,,,,,,,,,,,61,55,60,56,48,0,0,51,57,57,,,,,,,,,,,,False,,,0,,,,,,0,50,,gap
P8503,Jamal,Mitchell,2004-08-28,72,177,African,dark,brown,clean_shaven,S,3B,,0,,,57,48,48,49,48,52,49,51,52,50,,,,,,,,,,,,76,61,69,64,48,0,0,51,67,67,,,,,,,,,,,,False,,,0,,,,,,0,50,,spray
